paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
ICLR_2024_oral_53,3,"Q^{*}&=Diag(\kappa_{1})\exp(S/\varepsilon)Diag(\kappa_{2}),\\with iteratively updated \kappa_{1}& arrow\mu./(\exp(S/\varepsilon)\kappa_{2}),\\kappa_{2}arrow\nu_{.}/(\exp(S^{\top}/\varepsilon)\kappa_{1})","where \(\boldsymbol{\kappa}_{1}\in\mathbb{R}^{n}\), \(\boldsymbol{\kappa}_{2}\in\mathbb{R}^{m}\) are the non-negative left and right scaling vectors","Q^{*}=Sinkhorn(S,\mu,\nu,\varepsilon)","where \(\boldsymbol{\kappa}_{1}\in\mathbb{R}^{n}\), \(\boldsymbol{\kappa}_{2}\in\mathbb{R}^{m}\) are the non-negative left and right scaling vectors"
ICLR_2024_oral_53,4,"L_{video}=-\sum_{i=1}^{N}(\log\frac{\exp((Q_{ii},\S_{ii})/\tau)}{\sum_{j=1}^{N}\exp((Q_{ ij},\S_{ij})/\tau)}+\log\frac{\exp((Q_{ii},\S_{ii})/\tau)}{\sum_{j=1}^{N}\exp((Q_{ ji},\S_{ji})/\tau)})","where \(\mathbf{S}_{ij}\in\mathbb{R}^{n\times m}\) is the clip-caption similarity matrix between video \(\mathbf{V}_{i}\) and paragraph \(\mathbf{T}_{j}\), \(\mathbf{Q}_{ij}\) is the corresponding transport assignment of \(\mathbf{S}_{ij}\), and \(\tau\) is a learnable temperature initialized as 0","L_{video}=\sum_{i=1}^{N}\sum_{j=1}^{N}\langleQ_{ij},S_{ij}\rangle/\tau","where \(\mathbf{S}_{ij}\in\mathbb{R}^{n\times m}\) is the clip-caption similarity matrix between video \(\mathbf{V}_{i}\) and paragraph \(\mathbf{T}_{j}\), \(\mathbf{Q}_{ij}\) is the corresponding transport assignment of \(\mathbf{S}_{ij}\), and \(\tau\) is a learnable temperature initialized as 0."
ICLR_2024_oral_53,5,"[S]_{a,b}=\frac{1}{2}(\frac{1}{f}\sum_{i=1}^{f}\alpha\log(\sum_{j=1}^{w}\exp(\frac{v_{a}^{i}\cdott_{b}^{j}}{\alpha}) )+\frac{1}{w}\sum_{i=1}^{w}\alpha\log(\sum_{j=1}^{f}\exp(\frac{t_{b}^{i}\cdotv_{a}^{j}}{\alpha})))",,A_{ab}=\frac{v_{a}^{\top}t_{b}}{\|v_{a}\|\|t_{b}\|},"where \(\mathbf{A}\in\mathbb{R}^{n\times m}\) represents the fine-grained similarity matrix, capturing the interactions between each frame and word."
ICLR_2024_oral_53,6,"[\bar{S}]_{a,m+1}=[\bar{S}]_{n+1,b}=[\bar{S}]_{n+1, m+1}=p,\,[\bar{S}]_{a,b}=[S]_{a,b},\\forall a\in[1,n],\b\in[1,m]",,"[S]_{a,b}=\frac{1}{2}(\frac{1}{f}\sum_{i=1}^{f}\alpha\log(\sum_{j=1}^{w}\exp(\frac{v_{a}^{i}\cdott_{b}^{j}}{\alpha}) )+\frac{1}{w}\sum_{i=1}^{w}\alpha\log(\sum_{j=1}^{f}\exp(\frac{t_{b}^{i}\cdotv_{a}^{j}}{\alpha})))","where \(\alpha\) is a parameter that magnifies the importance of the most relevant words or frames, and \(f\) and \(w\) represent the number of frames and words, respectively."
ICLR_2024_oral_53,7,"\max_{\hat{Q}\in\hat{Q}}\\\\langle\hat{Q},\\hat{S}\rangle+\varepsilon H(\hat{Q})\\\\s.t.\\\\hat{Q}=\{\hat{Q}\inR^{B\times B}_{+}\mid\hat{Q}1_{B}=\frac{1}{B}1_{B},\hat{Q}^{\top}1_{B}=\frac{1}{B}1_{B}\}",where the transport assignment \(\hat{\mathbf{Q}}\) attempts to realign the clips with similar captions (_i,"\hat{Q}^{*}&=Diag(\hat{\kappa}_{1})\exp(\hat{S}/\varepsilon)Diag(\hat{\kappa}_{2}),\\with iteratively updated \hat{\kappa}_{1}&\leftarrow1_{B}/(\exp(\hat{S}/\varepsilon)\hat{\kappa}_{2}),\\hat{\kappa}_{2}\leftarrow1_{B}/(\exp(\hat{S}^{\top}/\varepsilon)\hat{\kappa}_{1})","where \(\hat{\boldsymbol{\kappa}}_{1}\in\mathbb{R}^{B}\), \(\hat{\boldsymbol{\kappa}}_{2}\in\mathbb{R}^{B}\) are the non-negative left and right scaling vectors for the within-batch similarity matrix."
ICLR_2024_oral_53,8,"L_{clip}=-\sum\limits_{i=1}^{B}\sum\limits_{j=1}^{B}[ T]_{i,j}(\log\frac{\exp([\hat{S}]_{i,j}/\tau)}{\sum_{k=1}^{B}\exp([\hat{S}]_{i,k}/\tau)}+\log\frac{\exp([\hat{S}]_{i,j}/\tau)}{\sum_{k=1}^{B}\exp([\hat{S}]_{i,j}/\tau)}),T=(1-\beta )\,I_{B}+\beta\hat{Q}^{*}",where \(\beta\) is a weighted parameter that balances the identity target \(\mathbf{I}_{B}\) and realigned targets \(\hat{\mathbf{Q}}^{*}\),"L_{contrastive}=-\sum_{b=1}^{B}\left(\beta\log\frac{\exp((\hat{Q}^{*}_{bb},\\hat{S}_{bb})/\tau)}{\sum_{j=1}^{B}\exp((\hat{Q}^{*}_{bj},\\hat{S}_{bj})/\tau)}+(1-\beta)\log\frac{\exp((\hat{Q}^{*}_{bb},\\hat{S}_{bb})/\tau)}{\sum_{j=1}^{B}\exp((I_{B},\\hat{S}_{bj})/\tau)}\right)","where \(\mathcal{L}_{\text{contrastive}}\) is the contrastive loss, \(\hat{\mathbf{S}}_{bb}\) is the similarity of the \(b\)-th clip-caption pair, and \(\tau\) is a learnable temperature parameter."
ICLR_2024_oral_54,1,"\min_{S\inR^{N\times d}}D(\nabla_{\theta}\ell(S;\theta),\nabla_{\theta}\ell(B;\theta))=D( S,B;\theta)","where the function \(D(\cdot)\) is defined as a distance metric such as MSE, \(\theta\) represents the model parameters, and \(\nabla_{\theta}\ell(\cdot)\) denotes the gradient, utilizing either the big dataset \(\mathcal{B}\) or its synthetic version \(\mathcal{S}\)","\min_{S} D(B,S)\quadsubject to\quadS\inR^{N\times d}","where \(D(\mathcal{B}, \mathcal{S})\) is the distance metric between the big dataset \(\mathcal{B}\) and the synthetic dataset \(\mathcal{S}\)."
ICLR_2024_oral_54,2,"SarrowS-\lambda\nabla_{S}D( S,B;\theta),\quad\thetaarrow\theta-\eta\nabla_{\theta}\ell(\theta;S)","where \(\lambda\) and \(\eta\) are learning rates designated for \(\mathcal{S}\) and \(\theta\), respectively","S &\leftarrowS-\lambda\nabla_{S} D(\nabla_{\theta}\ell(S;\theta),\nabla_{\theta}\ell(B;\theta)),\\\theta &\leftarrow\theta-\eta\nabla_{\theta} D(\nabla_{\theta}\ell(S;\theta),\nabla_{\theta}\ell(B;\theta))","\(\mathcal{S}\) is the synthetic dataset, \(\theta\) represents the model parameters, \(\lambda\) is the learning rate for \(\mathcal{S}\), and \(\eta\) is the learning rate for \(\theta\)."
ICLR_2024_oral_54,3,"\min_{S\inR^{N\times d}}D(\nabla_{\theta }\ell(S_{[1]},S_{[2]},\ldotsS_{[N]};\theta ),\nabla_{\theta}\ell(B;\theta))","where \(\mathcal{S}_{[n]}=\mathcal{S}_{\{1,2,\ldots,n\}}\subset\mathcal{S}=\mathcal{S}_ {[N]}\) represents \(n_{th}\) subset of the synthetic dataset \(\mathcal{S}\in\mathbb{R}^{N\times d}\)","\min_{S_{[n]}\inR^{n\times d}}D(\nabla_{\theta}\ell(S_{[n]};\theta),\nabla_{\theta}\ell(B;\theta))=D( S_{[n]},B;\theta)","where \(\mathcal{S}_{[n]}=\mathcal{S}_{\{1,2,\ldots,n\}}\subset\mathcal{S}=\mathcal{S}_{[N]}\) represents \(n_{th}\) subset of the synthetic dataset \(\mathcal{S}\in\mathbb{R}^{N\times d}\)"
ICLR_2024_oral_54,4,"SarrowS-\lambda(\nabla_{S}D(S,B;\theta)+\nabla_{S_{[n]}}D(S_{[n]},B;\theta)),\hskip 14.226378ptn\in[1,N-1]","where \(\mathcal{S}=\mathcal{S}_{[N]}\) represents the condensed dataset of \(N\) images and is associated with the ""base loss""","S\leftarrowS-\lambda\nabla_{S}\left( D(\nabla_{\theta}\ell(S;\theta),\nabla_{\theta}\ell(B;\theta))+\sum_{i=1}^{N-1} D(\nabla_{\theta}\ell(S_{[i]};\theta),\nabla_{\theta}\ell(B;\theta))\right)","where \(\lambda\) is the learning rate for the synthetic dataset \(\mathcal{S}\), and the summation accounts for the ""subset loss"" from the previous subsets."
ICLR_2024_oral_54,5,"F_{t}(S_{[n]},B)=D(f_{t}(S _{[n]}),f_{t}(B))","where \(f_{t}(\cdot)\) is the feature extraction function for \(t_{th}\) condensation iteration, and \(D(\cdot)\) is a distance metric like MSE","d_{t}(S_{[n]},B)=D(f_{t}(S_{[n]}),f_{t}(B))","where \(f_{t}(\cdot)\) is the feature extraction function for the \(t_{th}\) condensation iteration, and \(D(\cdot)\) is a distance metric like MSE."
ICLR_2024_oral_54,6,"F_{t}(S_{[p]},B)>F_{t}(S_{[q]},B),\;\;if\;\;\;1<p<q<N",,"F_{t}(S_{[p]},B)\leq F_{t}(S_{[q]},B),\quadfor  1<p<q<N","where \(F_{t}(\mathcal{S}_{[p]},\mathcal{B})\) and \(F_{t}(\mathcal{S}_{[q]},\mathcal{B})\) are the feature distances for subsets \(\mathcal{S}_{[p]}\) and \(\mathcal{S}_{[q]}\), respectively"
ICLR_2024_oral_54,7,"\underbrace{F_{t-\Delta t}(S_{[p]},B)>F_{t} (S_{[p]},B)}_{p},\;\;\underbrace{F_{t-\Delta t }(S_{[q]},B)>F_{t}(S_{[q]},B)}_{q}",where \(t-\Delta t\) and \(t\) are two different time points for the condensation process,"F_{t-\Delta t}(S_{[1]},B)>F_{t}(S_{[1]},B)",where \(t-\Delta t\) and \(t\) are two different time points for the condensation process
ICLR_2024_oral_54,8,"R(S_{[n]},t)=\frac{\Delta F_{S_{[n]}}}{\Delta t}=\frac{ |F_{t}(S_{[n]},B)-F_{t-\Delta t}(S_{[n]},B)|}{\Delta t}","where \(R(\mathcal{S}_{[n]},t)\) represents the rate of change of feature distance for subset \(\mathcal{S}_{[n]}\) at the time point \(t\), and \(\Delta F_{\mathcal{S}_{[n]}}\) denotes the change in feature distance of subset \(\mathcal{S}_{[n]}\) from time \(t-\Delta t\) to \(t\)","R(S_{[n]},t)=\frac{\Delta F_{S_{[n]}}}{\Delta t}=\frac{F_{t-\Delta t}(S_{[n]},B)-F_{t}(S_{[n]},B)}{\Delta t}","where \(R(\mathcal{S}_{[n]},t)\) represents the rate of change of feature distance for subset \(\mathcal{S}_{[n]}\) at the time point \(t\), and \(\Delta F_{\mathcal{S}_{[n]}}\) denotes the change in feature distance of subset \(\mathcal{S}_{[n]}\) from time \(t-\Delta t\) to \(t\)."
ICLR_2024_oral_54,9,"S_{MLS}(t)=S_{[n_{t}^{*}]}=\operatorname*{arg\, max}_{S_{[n]}}(R(S_{[n]},t))\;\; where\;\;n\in[1,N-1]",,"S[n^{*}]=\arg\max_{n\in[1,N-1]}R(S_{[n]},t)","where \(\mathcal{S}[n^{*}]\) is the Most Learnable Subset (MLS) selected at time \(t\) based on the highest feature distance reduction rate \(R(\mathcal{S}_{[n]},t)\)."
ICLR_2024_oral_54,10,{l}Using Eq.~{\ref{eq:mLS} to~{}}Update&S\\Update&S\setminusS_{MLS}(t-\Delta t)if\;S_{MLS}(t)\supsetS_{MLS}(t-\Delta t),where \(\setminus\) is the symbol for set minus,"SarrowS-\lambda(\nabla_{S}D(S,B;\theta)+\nabla_{S_{MLS}}D(S_{MLS},B;\theta)),\hskip 14.226378ptif\;\;|S_{MLS}|\neq|S_{MLS,prev}|","where \mathcal{S}_{\mathrm{MLS}} represents the most learnable subset at the current iteration, and \mathcal{S}_{\mathrm{MLS,prev}} is the most learnable subset from the previous iteration."
ICLR_2024_oral_55,1,"\operatorname*{arg\,max}_{\theta}\prod_{\bar{D}}p(Y_{Q}|f_ {\theta}(S,X_{Q}))",,"L(\theta)=\sum_{(x,y)\inS}L_{class}(f_{\theta}(x), y)","Loss function \(\mathcal{L}(\theta)\) for few-shot classification, where \(\mathcal{L}_{\text{class}}(f_{\theta}(x), y)\) is the classification loss for a sample \(x\) with true label \(y\)."
ICLR_2024_oral_55,2,"\operatorname*{arg\,max}_{\alpha,\phi}\prod_{\bar{D}_{test}} p(Y_{Q}|f_{\alpha,\phi}(S,X_{Q}))",,"\operatorname*{arg\,max}_{\theta}\prod_{\bar{D}_{train}}p(Y_{Q}|f_{\theta}(S,X_{Q}))+\operatorname*{arg\,max}_{\phi}\prod_{\bar{D}_{test}}p(Y_{Q}|f_{\phi}(S,X_{Q};\alpha))","Objective function for knowledge transfer from meta-train to meta-test, incorporating fine-tuning of parameters and additional adapter parameters."
ICLR_2024_oral_55,3,"g_{\phi,\phi^{\prime},\alpha}(x)=g_{\phi,\phi^{\prime}}(x)+h_{\alpha}(x)","where \(x\in\mathbb{R}^{W,H,C}\)",h_{\alpha}(g_{\phi}(x)),"where \(x\in\mathbb{R}^{W,H,C}\)"
ICLR_2024_oral_55,4,"g_{\phi,\phi^{\prime},\alpha}(x)=z(A_{qkv}[q\;;\;g_{\phi,\phi^{\prime}}(x)]+h _{\alpha 1})+h_{\alpha 2}",where \(x\in\mathbb{R}^{D}\) and \([\cdot\;;\;\cdot]\) denotes the concatenation operation,"A_{qkv}(x)=A_{qkv}(x)+h_{\alpha}(x),\quad z(x)=z(x)+h_{\alpha}(x),^{D}\) and\([\cdot\;;\;\cdot]\) denotes the concatenation operation</description>",where \(x\in\mathbb{R}^{D}\) and \([\cdot\;;\;\cdot]\) denotes the concatenation operation
ICLR_2024_oral_55,5,"L(f,S,Q)=\frac{1}{|Q|}\sum_{i=1}^{|Q|}\log\frac{e^{-d_{cos}(C_{Q_{i}},f(Q_{i}))}}{\sum_{j=1}^{|C|}e^{-d_{cos}(C_{j},f(Q_{cj}))}}","where \(C_{\mathcal{Q}_{i}}\) denotes the embedding of the class centroid that corresponds to the true class of \(\mathcal{Q}_{i}\), and \(d_{cos}\) denotes the cosine distance","L(f,S,Q)=\sum_{i=1}^{n} d_{cos}(f_{\theta,\alpha,\phi^{\prime}}(X_{Q_{i}}), C_{Q_{i}})","where \(C_{\mathcal{Q}_{i}}\) denotes the embedding of the class centroid that corresponds to the true class of \(\mathcal{Q}_{i}\), and \(d_{cos}\) denotes the cosine distance."
ICLR_2024_oral_55,6,"\operatorname*{arg\,min}_{\alpha,\phi^{\prime}}\E_{p\sim P}E_{S,Q}\L(f^{p}_{\theta,\alpha,\phi^{\prime}},S,Q)",,"\operatorname*{arg\,min}_{\theta,\alpha,\phi^{\prime}}\sum_{p\in P}L(f^{p}_{\theta,\alpha,\phi^{\prime}},S,Q)",where \(P\) is the set of all possible paths sampled from the search space
ICLR_2024_oral_55,7,"p_{k}=\operatorname*{arg\,max}_{p\in P}E_{S,Q}A(f^{p}_{\theta,\alpha^{\prime},\phi^{\prime\prime}},S,Q),\quads.t || \alpha^{*},\phi^{\prime*}=\operatorname*{arg\,min}_{\alpha,\phi^{\prime}}L(f^{p} _{\theta,\alpha,\phi^{\prime}},S,S)",,"(p_{1},p_{2},...,p_{N})\in\arg\max_{p\in P}E_{S,Q}L(f^{p}_{\theta,\alpha,\phi^{\prime}},S,Q)",where \(N\) denotes the number of selected models
ICLR_2024_oral_55,8,"\quad\forall_{j=1,\dots,k-1}\\d_{cos}(p_{k},p_{j})\geq T",,"p_{k}=\operatorname*{arg\,max}_{p\in P}E_{S,Q}A(f^{p}_{\theta,\alpha^{\prime},\phi^{\prime\prime}},S,Q),\quads.t.\\alpha^{*},\phi^{\prime*}=\operatorname*{arg\,min}_{\alpha,\phi^{\prime}}L(f^{p}_{\theta,\alpha,\phi^{\prime}},S,S)","where \(A(f^{p}_{\theta,\alpha^{\prime},\phi^{\prime\prime}},\mathcal{S}, \mathcal{Q})\) denotes the accuracy of the model on the support and query sets."
ICLR_2024_oral_55,9,"A(f,S,Q)=\frac{1}{|Q|}\sum_{i=1}^{|Q|}[\operatorname*{arg\,min}_{j}d_{cos}(C_{Q_{j}},f(Q_{i}))=Y_ {Q_{i}}]",,"p_{k}=\operatorname*{arg\,max}_{p\in P}E_{S,Q}A(f^{p}_{\theta,\alpha^{\prime},\phi^{\prime\prime}},S,Q),\quads.t.\quad\alpha^{*},\phi^{\prime*}=\operatorname*{arg\,min}_{\alpha,\phi^{\prime}}L(f^{p}_{\theta,\alpha,\phi^{\prime}},S,S)\quad\forall_{j=1,\dots,k-1}\\d_{cos}(p_{k},p_{j})\geq T","where \(T\) denotes a scalar threshold for the cosine distance between paths \(p_{k}\) and \(p_{j}\), and \(A\) is the classification accuracy of a nearest centroid classifier (NCC) (Snell et al., 2017)"
ICLR_2024_oral_55,10,"p^{*}=\operatorname*{arg\,min}_{p\in\{p_{1},...,p_{N}\}}L(f^{p}_{O_{\alpha^{*}},\phi^{\prime\prime*}},S,S),\quads.t || \alpha^{*},\phi^{\prime*}=\operatorname*{arg\,min}_{\alpha,\phi^{\prime}}L(f^{p}_{O,\alpha,\phi^{\prime}},S,S)",,"p^{*}=\operatorname*{arg\,max}_{p_{k}} A(f^{p_{k}}_{\theta,\alpha^{\prime},\phi^{\prime\prime}},S,Q)",where \(p^{*}\) is the selected path for adaptation based on the support set data
ICLR_2024_oral_56,1,"\vec{x}_{n}&=A\vec{x} _{n-1}+Bu_{n}&A\inC^{N\times N},B\inC^{N\times 1}\\y_{n}&=C\vec{x}_{n}&C\inC^{1\times N}",,y_n=\vec{W}\cdot\vec{x}_n,Output sequence \(y_n\) is generated from the hidden state vector \(\vec{\mathbf{x}}_n\) using weight matrix \(\vec{\mathbf{W}}\).
ICLR_2024_oral_56,2,A=A-PQ^{\star} || \bar{A}=(I-\Delta/2\cdotA)^{-1}(I+\Delta/2\cdotA),,K_{k}=C^{T}A^{k}B,"Kernel \(K_{k}\) defined for the convolution operation, where \(\mathbf{C}\) is the output matrix, \(\mathbf{A}\) is the state transition matrix raised to the power \(k\), and \(\mathbf{B}\) is the input matrix."
ICLR_2024_oral_56,3,\bar{B}=(I-\Delta/2\cdotA)^{-1}\DeltaB\quad\bar{C}=C,,K_{k}=C^{T}A^{k}B,"Kernel defined for the convolution operation, where \(K_{k}\) represents the kernel at timestep \(k\), \(\mathbf{C}\) is the output matrix, \(\mathbf{A}\) is the state transition matrix raised to the power of \(k\), and \(\mathbf{B}\) is the input matrix."
ICLR_2024_oral_56,4,K_{k}=\bar{C}^{T}\bar{A}^{k}\bar{B},"where \(\mathbf{A},\mathbf{P},\mathbf{Q},\mathbf{B},\mathbf{C},\Delta\) are learnable parameters and \(\mathbf{A}\in\text{{Diag}}(\mathbb{C}^{N\times N}),\mathbf{P},\mathbf{Q}\in\mathbb{C}^{N \times 1}\)",\bar{A}=A-PQ^{\star},"where \(\mathbf{A},\mathbf{P},\mathbf{Q},\mathbf{B},\mathbf{C},\Delta\) are learnable parameters and \(\mathbf{A}\in\text{{Diag}}(\mathbb{C}^{N\times N}),\mathbf{P},\mathbf{Q}\in\mathbb{C}^{N \times 1}\)"
ICLR_2024_oral_56,5,"\vec{x}_{n}&=A\vec{x} _{n-1}+I\,u_{n}&A\in{diag}(C^{N\times N })\\y_{n}&=C\vec{x}_{n}&C\inC^{1\times N}",where \(\mathbf{I}\) is the all-ones vector,K_{k}=C^{T}A^{k}B,where \(\mathbf{I}\) is the all-ones vector
ICLR_2024_oral_58,1,"\mu_{m,k}\triangleqE_{(x,y)\simG}[\upsilon_{m,k}(x) ],\\sigma_{m,k}^{2}\triangleqE_{(x,y)\simG}[(\upsilon_{m,k}(x)-\mu_{m,k})^{2}]",,"\mu_{m,k}=\frac{1}{N}\sum_{i=1}^{N} f_{m}(x_{i})\quadand\quad\sigma_{m,k}^{2}=\frac{1}{N}\sum_{i=1}^{N} (f_{m}(x_{i})-\mu_{m,k})^{2}",Mean and variance of the \(k^{\text{th}}\) feature for model \(f_{m}\).
ICLR_2024_oral_58,2,"\rho_{(i,j),(a,b)}\triangleqE_{(x,y)\simG}[(\upsilon_{i,a}(x)-\mu_{i,a})(\upsilon_{j,b}(x)-\mu_{j,b}) ](\sigma_{i,a}\\sigma_{j,b})^{-1}",,"\rho_{i,j}^{a,b}\triangleq\frac{E_{(x,y)\simG}[\upsilon_{i,a}(x)\upsilon_{j,b}(x)]-\mu_{i,a}\mu_{j,b}}{\sigma_{i,a}\sigma_{j,b}}",Correlation between models \(f_{i}\) and \(f_{j}\) for features \(a\) and \(b\).
ICLR_2024_oral_58,3,Acc=p_{d}(1-\frac{1}{2}\binom{t_{d}-c_{d}}{a_{d}}\\\binom{t_{d}}{a_{d}}^{+}p_{r}(1-\frac{1}{2}\binom{t_{r}-c_{r}}{c_{r}}\\\binom{t_{r}}{c_{r}}),,"Acc\triangleqE_{(x,y)\simG}\left[1\left\{ |\Psi(f)\cap\Psi(x)|>0\right\}\right]",The expected accuracy over the model distribution and data distribution.
ICLR_2024_oral_59,1,\Pr[A(D)\in R]\leq e^{\epsilon}\Pr[A(D^{\prime})\in R]+\delta,,\Pr[A(D)\in R]\leq e^{\epsilon}\Pr[A(D')\in R]+\delta,"The probability that the output of the algorithm \(A\) on dataset \(D\) falls within region \(R\) is bounded by a function of the output on dataset \(D'\), controlled by the privacy parameters \(\epsilon\) and \(\delta\)."
ICLR_2024_oral_59,2,"\hat{\epsilon}=\max\{\log\frac{1-\delta-FPR}{FNR},\log\frac{1-\delta-FNR}{FPR}\}",,\epsilon=\ln\left(\frac{1-FPR}{FNR}\right),Estimation of the privacy parameter \(\epsilon\) in terms of the false positive rate (FPR) and false negative rate (FNR).
ICLR_2024_oral_59,3,f_{d}(t)=\frac{\Gamma(\frac{d}{2})}{\Gamma(\frac{d-1}{2})\sqrt{\pi}}(1-t^{2})^{\frac{d-3}{2}},,"f_{\tau_{d}}(t)=\frac{d-1}{2}\left(1-t^{2}\right)^{\frac{d-3}{2}},\quad t\in[-1,1]",Probability density function of the cosine similarity between a uniformly sampled vector from the unit sphere and an arbitrary independent nonzero vector.
ICLR_2024_oral_6,1,"\epsilon_{k}(x)\mathop{=}^{def}u_{k}(\texttt{BR}_{k},x_{-k})-u_{k}(x) where \texttt{BR}_{k}\in\operatorname*{arg\,max}_{z}u_{k}(z,x_{-k})",,"f(x)=\sum_{i=1}^{n}\max_{x_i'\in X_i}\left( u_i(x_i', x_{-i})-u_i(x_i, x_{-i})\right)","where \( f(x) \) is the loss function, \( n \) is the number of players, \( u_i \) is the utility function for player \( i \), \( x_i \) is the strategy of player \( i \), \( x_{-i} \) represents the strategies of all other players, and \( X_i \) is the strategy space for player \( i \)."
ICLR_2024_oral_6,2,L(x)=\sum_{k}\eta_{k} || \Pi_{T\Delta}(\nabla_{x_{k}}^{k}) || ^{2},"where each \(\eta_{k}>0\) represents a scalar weight, or equivalently, a step size to be explained next",L(x)=\sum_{k}\eta_{k}\|\nabla_{x_{k}} u_{k}(x)\|_{T\Delta}^{2},"where each \(\eta_{k}>0\) represents a scalar weight, or equivalently, a step size to be explained next."
ICLR_2024_oral_6,3,\epsilon_{k}(x)\leq\sqrt{2} || \Pi_{T\Delta}(\nabla_{x_{k}}^{k}) || ,,\epsilon_{k}(x)\leq C || \Pi_{T\Delta}(\nabla_{x_{k}}^{k}) || ,where \(C\) is a constant that depends on the specific utility functions of the players.
ICLR_2024_oral_6,4,\epsilon\leq\sqrt{\frac{2n}{\min_{k}\eta_{k}}}\sqrt{L(x)}\stackrel{{\tiny def}}{{=}}f(L),,\epsilon_{k}(x)\leq\sqrt{2L(x)},The exploitability of a joint strategy \(\mathbf{x}\) is upper bounded by a function of the loss \(\mathcal{L}(\mathbf{x})\).
ICLR_2024_oral_6,5,L(x)=E[\sum_{k}\eta_{k}\underbrace{(\hat{\nabla}_{x_{ k}}^{k(1)}-\frac{1}{m_{k}}(1^{\top}\hat{\nabla}_{x_{k}}^{k(1)}))}_{ projected-gradient 1})^{\top}(\underbrace{\hat{\nabla}_{x_{k}}^{k(2)}-\frac{1}{m_{k}}(1^{\top}\hat{\nabla}_{x_{k}}^{k(2)})1)}_{projected-gradient 2}),where \(\hat{\nabla}^{k(p)}_{x_{k}}\) is an unbiased estimator of player \(k\)'s gradient,L(x)=\frac{1}{2}E\left[ || \hat{\nabla}^{k(1)}_{x_{k}} || ^{2}+ || \hat{\nabla}^{k(2)}_{x_{k}} || ^{2}\right],where \(\hat{\nabla}^{k(p)}_{x_{k}}\) is an unbiased estimator of player \(k\)'s gradient
ICLR_2024_oral_6,6,L^{\tau}(x)=\sum_{k}\eta_{k} || \Pi_{T\Delta}(\nabla^{k\tau}_{x_ {k}}) || ^{2},,L^{\tau}(x)=E[\sum_{k}\eta_{k}\underbrace{(\hat{\nabla}^{k\tau(1)}_{x_{k}}-\frac{1}{m_{k}}(1^{\top}\hat{\nabla}^{k\tau(1)}_{x_{k}}))}_{ projected-gradient 1})^{\top}(\underbrace{\hat{\nabla}^{k\tau(2)}_{x_{k}}-\frac{1}{m_{k}}(1^{\top}\hat{\nabla}^{k\tau(2)}_{x_{k}})1)}_{projected-gradient 2}),where \(\hat{\nabla}^{k\tau(p)}_{x_{k}}\) is an unbiased estimator of player \(k\)'s gradient with the entropy term included.
ICLR_2024_oral_6,7,\epsilon_{QRE}\leq\sqrt{\frac{2n}{\min_{k}\eta_{k}}}\sqrt{L^{\tau}(x)}\overset{\tiny{def}}{=}f(L^{\tau}),,\epsilon_{QRE}\leq\sqrt{\frac{2n}{\min_{k}\eta_{k}}}\sqrt{L^{\tau}(x)}\stackrel{{\tiny def}}{{=}}f(L^{\tau}),where \(\mathcal{L}^{\tau}(\mathbf{x})\) is the refined loss function with entropy bonuses
ICLR_2024_oral_6,8,\epsilon\leq\tau\log\Big{(}\prod_{k}m_{k}\Big{)}+\sqrt{\frac{2n}{\min_{k}\eta_ {k}}}\sqrt{L^{\tau}(x)}\overset{\tiny{def}}{=} f_{\tau}(L^{\tau}),,L^{\tau}(x)=0 if and only if \epsilon_{QRE}=0,where \(\mathcal{L}^{\tau}(\mathbf{x})\) is the entropy regularized loss function and \(\epsilon_{QRE}\) is the exploitability of the approximate quantal response equilibrium.
ICLR_2024_oral_6,9,\nabla_{x_{l}}L^{\tau}(x)=2\sum_{k}\eta_{k}B_{kl}^{\top}\Pi_{T\Delta}(\nabla_{x_{k}}^{kT}),,\nabla_{x_{l}}L^{\tau}(x)=2\sum_{k}\eta_{k}\left(\Pi_{T\Delta}(\nabla^{k\tau}_{x_{k}})\right)^{\top}\nabla_{x_{l}}(\Pi_{T\Delta}(\nabla^{k\tau}_{x_{k}})),the gradient of the proposed loss function with respect to player \(l\)'s strategy \(x_{l}\)
ICLR_2024_oral_6,10,\textsl{Hess}(L^{\tau})=2\big{[}\tilde{B}^{\top}\tilde{B}+T\Pi_{T\Delta}(\tilde{\nabla}^{\tau})\big{]},,H_{kl}=\sum_{k}\eta_{k}\Big{(}B_{kl}^{\top}\Pi_{T\Delta}(\nabla_{x_{k}}^{kT})\Big{)},where \(H_{kl}^{k}\) captures the second-order behavior of the loss with respect to player \(k\)'s strategy \(x_{k}\).
