paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
ICLR_2024_oral_54,9,"S_{MLS}(t)=S_{[n_{t}^{*}]}=\operatorname*{arg\, max}_{S_{[n]}}(R(S_{[n]},t))\;\; where\;\;n\in[1,N-1]",,"n^{*}=\arg\max_{n\in[1,N-1]} R(S_{[n]}, t)","where \(n^{*}\) is the index of the Most Learnable Subset (MLS) at time \(t\), selected as the subset with the highest feature distance reduction rate."
ICLR_2024_oral_54,10,{l}Using Eq.~{\ref{eq:mLS} to~{}}Update&S\\Update&S\setminusS_{MLS}(t-\Delta t)if\;S_{MLS}(t)\supsetS_{MLS}(t-\Delta t),where \(\setminus\) is the symbol for set minus,"S\leftarrowS-\lambda\left(\nabla_{S} D(S,B;\theta)+\nabla_{S_{MLS}} D(S_{MLS},B;\theta)\right), &if  n_t^*\neq n_{t-\Delta t}^*\\S-\lambda\nabla_{S} D(S,B;\theta), &otherwise","where \(n_t^*\) and \(n_{t-\Delta t}^*\) are the indices of the most learnable subset (MLS) at time \(t\) and \(t-\Delta t\), respectively, and the update includes the subset loss only when the MLS changes."
ICLR_2024_oral_55,1,"\operatorname*{arg\,max}_{\theta}\prod_{\bar{D}}p(Y_{Q}|f_ {\theta}(S,X_{Q}))",,"\theta^{*}=\arg\min_{\theta}E_{S,Q\sim\bar{D}}\left[L\left(f_{\theta}(X_{Q}), Y_{Q}\right)\right]","The optimal classifier parameters \(\theta^{*}\) are found by minimizing the expected loss on the query set, given the support and query sets sampled from the task."
ICLR_2024_oral_55,2,"\operatorname*{arg\,max}_{\alpha,\phi}\prod_{\bar{D}_{test}} p(Y_{Q}|f_{\alpha,\phi}(S,X_{Q}))",,"\operatorname*{arg\,max}_{\phi,\alpha}\prod_{\bar{D}_{test}} p\left(Y_{Q}\mid f_{\phi,\alpha}(S, X_{Q})\right)","At meta-test, the objective is to optimise the transferred and adapted parameters \(\phi\) and \(\alpha\) to maximise the likelihood of correct predictions on the query set."
ICLR_2024_oral_55,3,"g_{\phi,\phi^{\prime},\alpha}(x)=g_{\phi,\phi^{\prime}}(x)+h_{\alpha}(x)","where \(x\in\mathbb{R}^{W,H,C}\)","g_{\phi,\alpha}(x)=g_{\phi}(x)+h_{\alpha}(x)",The adapted layer output is the sum of the original layer output \(g_{\phi}(x)\) and the adapter module output \(h_{\alpha}(x)\).
ICLR_2024_oral_55,4,"g_{\phi,\phi^{\prime},\alpha}(x)=z(A_{qkv}[q\;;\;g_{\phi,\phi^{\prime}}(x)]+h _{\alpha 1})+h_{\alpha 2}",where \(x\in\mathbb{R}^{D}\) and \([\cdot\;;\;\cdot]\) denotes the concatenation operation,"A_{\phi,\phi',\alpha}(x)=A_{\phi,\phi'}(x)+h_{\alpha}(x),\quad z_{\phi,\phi',\alpha}(x)=z_{\phi,\phi'}(x)+h_{\alpha}(x)",where \(A_{qkv}\) and \(z\) are augmented with residual adapters \(h_{\alpha}\) in each decoder block.
ICLR_2024_oral_55,5,"L(f,S,Q)=\frac{1}{|Q|}\sum_{i=1}^{|Q|}\log\frac{e^{-d_{cos}(C_{Q_{i}},f(Q_{i}))}}{\sum_{j=1}^{|C|}e^{-d_{cos}(C_{j},f(Q_{cj}))}}","where \(C_{\mathcal{Q}_{i}}\) denotes the embedding of the class centroid that corresponds to the true class of \(\mathcal{Q}_{i}\), and \(d_{cos}\) denotes the cosine distance","L(f, S, Q)=-\frac{1}{|Q|}\sum_{(x, y)\in Q}\log p\left(y\mid f(S, x)\right)","where \(Q\) is the query set, \(S\) is the support set, \(f\) is the model, and \(p(y \mid f(S, x))\) is the predicted probability of label \(y\) for query \(x\) given support \(S\)."
ICLR_2024_oral_55,6,"\operatorname*{arg\,min}_{\alpha,\phi^{\prime}}\E_{p\sim P}E_{S,Q}\L(f^{p}_{\theta,\alpha,\phi^{\prime}},S,Q)",,"\min_{\theta,\,\alpha,\,\phi^{\prime}}\,E_{p\sim P}\,E_{(S,\,Q)\sim\bar{D}_{train}}\left[L\left(f^{p}_{\theta,\alpha,\phi^{\prime}},\,S,\,Q\right)\right]","where the expectation is over sampled paths \(p\) from the search space \(P\) and episodes \((\mathcal{S},\mathcal{Q})\) from the meta-train set."
ICLR_2024_oral_55,7,"p_{k}=\operatorname*{arg\,max}_{p\in P}E_{S,Q}A(f^{p}_{\theta,\alpha^{\prime},\phi^{\prime\prime}},S,Q),\quads.t || \alpha^{*},\phi^{\prime*}=\operatorname*{arg\,min}_{\alpha,\phi^{\prime}}L(f^{p} _{\theta,\alpha,\phi^{\prime}},S,S)",,"(p_{1}^{*},p_{2}^{*},...,p_{N}^{*})=\operatorname*{arg\,min}_{p_{1},...,p_{N}\in P}\sum_{i=1}^{N}E_{S,Q}L(f^{p_{i}}_{\theta,\alpha,\phi^{\prime}},S,Q)","where \((p_{1}^{*},p_{2}^{*},...,p_{N}^{*})\) denotes the optimal set of \(N\) paths (models) selected from the search space \(P\) by minimising the expected loss over episodes."
ICLR_2024_oral_55,8,"\quad\forall_{j=1,\dots,k-1}\\d_{cos}(p_{k},p_{j})\geq T",,"p^{*}=\operatorname*{arg\,max}_{p\in (p_{1},\ldots,p_{N})} A(f^{p}_{\theta,\alpha^{*},\phi^{\prime*}},S,Q)",The optimal path \(p^{*}\) at test time is selected from the pre-selected set by maximising the adaptation performance \(A\) on the given support and query sets.
ICLR_2024_oral_55,9,"A(f,S,Q)=\frac{1}{|Q|}\sum_{i=1}^{|Q|}[\operatorname*{arg\,min}_{j}d_{cos}(C_{Q_{j}},f(Q_{i}))=Y_ {Q_{i}}]",,"A(f^{p}_{\theta,\alpha,\phi^{\prime}},S,Q)=\frac{1}{|Q|}\sum_{i=1}^{|Q|}I\left[\underset{l}{arg\,min}\d_{cos}(C_l, f^{p}_{\theta,\alpha,\phi^{\prime}}(Q_i))=y_{Q_i}\right]","where \(\mathbb{I}[\cdot]\) is the indicator function, \(C_l\) is the class centroid for class \(l\), and \(y_{\mathcal{Q}_i}\) is the true label of query sample \(\mathcal{Q}_i\)."
ICLR_2024_oral_55,10,"p^{*}=\operatorname*{arg\,min}_{p\in\{p_{1},...,p_{N}\}}L(f^{p}_{O_{\alpha^{*}},\phi^{\prime\prime*}},S,S),\quads.t || \alpha^{*},\phi^{\prime*}=\operatorname*{arg\,min}_{\alpha,\phi^{\prime}}L(f^{p}_{O,\alpha,\phi^{\prime}},S,S)",,"p^{*}=\operatorname*{arg\,max}_{p\in\{p_1,\ldots, p_N\}} A(f^p_{\theta,\alpha',\phi''},S,Q)",The final path \(p^{*}\) is selected from the pre-chosen set by maximising the accuracy \(A\) on the support and query sets for each meta-test episode.
ICLR_2024_oral_56,1,"\vec{x}_{n}&=A\vec{x} _{n-1}+Bu_{n}&A\inC^{N\times N},B\inC^{N\times 1}\\y_{n}&=C\vec{x}_{n}&C\inC^{1\times N}",,\vec{x}_{n+1} &=A\vec{x}_n+B u_n\\y_n &=C\vec{x}_n+D u_n,"State Space Models (SSMs) update the hidden state vector $\vec{\mathbf{x}}_n$ and output $y_n$ at each timestep $n$ using learned matrices $\mathbf{A}$, $\mathbf{B}$, $\mathbf{C}$, and $\mathbf{D}$ applied to the previous state and current input $u_n$."
ICLR_2024_oral_56,2,A=A-PQ^{\star} || \bar{A}=(I-\Delta/2\cdotA)^{-1}(I+\Delta/2\cdotA),,K_{k}=C^{T}A^{k}B,"The kernel \(K_k\) at lag \(k\) is defined as the product of \(\mathbf{C}^{T}\), \(\mathbf{A}^{k}\), and \(\mathbf{B}\)."
ICLR_2024_oral_56,3,\bar{B}=(I-\Delta/2\cdotA)^{-1}\DeltaB\quad\bar{C}=C,,K_{k}=C^{T}A^{k}B,"The kernel \(K_k\) is defined as the product of \(\mathbf{C}^{T}\), \(\mathbf{A}\) raised to the \(k\)th power, and \(\mathbf{B}\)."
ICLR_2024_oral_56,4,K_{k}=\bar{C}^{T}\bar{A}^{k}\bar{B},"where \(\mathbf{A},\mathbf{P},\mathbf{Q},\mathbf{B},\mathbf{C},\Delta\) are learnable parameters and \(\mathbf{A}\in\text{{Diag}}(\mathbb{C}^{N\times N}),\mathbf{P},\mathbf{Q}\in\mathbb{C}^{N \times 1}\)","\bar{K}_k=\bar{C}\,\bar{A}^k\,\bar{B}","The discrete-time kernel \(\bar{K}_k\) is computed using the transformed parameters \(\mathbf{\bar{A}}, \mathbf{\bar{B}}, \mathbf{\bar{C}}\)."
ICLR_2024_oral_56,5,"\vec{x}_{n}&=A\vec{x} _{n-1}+I\,u_{n}&A\in{diag}(C^{N\times N })\\y_{n}&=C\vec{x}_{n}&C\inC^{1\times N}",where \(\mathbf{I}\) is the all-ones vector,\vec{x}_{n} &=D\vec{x}_{n-1}+E u_{n}\\y_{n} &=F\vec{x}_{n},"where \(\mathbf{D}\in\mathbb{C}^{N\times N}\) is diagonal, \(\mathbf{E}\in\mathbb{C}^{N\times 1}\), and \(\mathbf{F}\in\mathbb{C}^{1\times N}\) are learnable parameters."
ICLR_2024_oral_58,1,"\mu_{m,k}\triangleqE_{(x,y)\simG}[\upsilon_{m,k}(x) ],\\sigma_{m,k}^{2}\triangleqE_{(x,y)\simG}[(\upsilon_{m,k}(x)-\mu_{m,k})^{2}]",,"\mu_{m,k}=\frac{1}{N}\sum_{i=1}^{N}\Phi_{m,k,i}^{proj},\quad\sigma_{m,k}^2=\frac{1}{N}\sum_{i=1}^{N}\left(\Phi_{m,k,i}^{proj}-\mu_{m,k}\right)^2","The mean \(\mu_{m,k}\) and variance \(\sigma_{m,k}^2\) of the \(k^{\text{th}}\) projected feature for model \(f_m\) are computed over \(N\) samples."
ICLR_2024_oral_58,2,"\rho_{(i,j),(a,b)}\triangleqE_{(x,y)\simG}[(\upsilon_{i,a}(x)-\mu_{i,a})(\upsilon_{j,b}(x)-\mu_{j,b}) ](\sigma_{i,a}\\sigma_{j,b})^{-1}",,"\rho_{i,a;j,b}\triangleq\frac{E_{(x,y)\simG}\left[(\upsilon_{i,a}(x)-\mu_{i,a})(\upsilon_{j,b}(x)-\mu_{j,b})\right]}{\sigma_{i,a}\sigma_{j,b}}","\(\rho_{i,a;j,b}\) denotes the correlation between the \(a^{\text{th}}\) feature of model \(f_i\) and the \(b^{\text{th}}\) feature of model \(f_j\)."
ICLR_2024_oral_58,3,Acc=p_{d}(1-\frac{1}{2}\binom{t_{d}-c_{d}}{a_{d}}\\\binom{t_{d}}{a_{d}}^{+}p_{r}(1-\frac{1}{2}\binom{t_{r}-c_{r}}{c_{r}}\\\binom{t_{r}}{c_{r}}),,Acc=p_{d}\left[1-\frac{\binom{t_{d}-c_{d}}{n_{d}}}{\binom{t_{d}}{n_{d}}}\right]+p_{r}\left[1-\frac{\binom{t_{r}-c_{r}}{n_{r}}}{\binom{t_{r}}{n_{r}}}\right],"The expected accuracy is the weighted sum over dominant and rare data, where each term is one minus the probability that a model shares no features with a data point of that type."
ICLR_2024_oral_59,1,\Pr[A(D)\in R]\leq e^{\epsilon}\Pr[A(D^{\prime})\in R]+\delta,,\[\Pr[A(D)\in R]\leq e^{\epsilon}\Pr[A(D')\in R]+\delta\],"This equation defines user-level \((\epsilon, \delta)\)-differential privacy for a training algorithm \(A\), stating that the probability of any output region \(R\) does not change significantly when the data of a single user is added or removed."
ICLR_2024_oral_59,2,"\hat{\epsilon}=\max\{\log\frac{1-\delta-FPR}{FNR},\log\frac{1-\delta-FNR}{FPR}\}",,\delta=\inf_{S\subseteqR}\left\{\Pr[A(D)\in S]-e^{\epsilon}\Pr[A(D')\in S]\right\},"\(\delta\) is the minimal slack required to satisfy \((\epsilon, \delta)\)-differential privacy, expressed as the infimum over all measurable subsets \(S\) of the output space \(\mathcal{R}\)."
ICLR_2024_oral_59,3,f_{d}(t)=\frac{\Gamma(\frac{d}{2})}{\Gamma(\frac{d-1}{2})\sqrt{\pi}}(1-t^{2})^{\frac{d-3}{2}},,"f_{d}(t)=\frac{\Gamma(d/2)}{\sqrt{\pi}\,\Gamma((d-1)/2)}(1-t^{2})^{(d-3)/2},\quad t\in[-1,1]",\(f_{d}(t)\) is the probability density function of the cosine similarity between a random unit vector in \(\mathbb{R}^{d}\) and an independent nonzero vector.
ICLR_2024_oral_6,1,"\epsilon_{k}(x)\mathop{=}^{def}u_{k}(\texttt{BR}_{k},x_{-k})-u_{k}(x) where \texttt{BR}_{k}\in\operatorname*{arg\,max}_{z}u_{k}(z,x_{-k})",,"\max_{i\in N}\max_{s_i'\in S_i}\left[ u_i(s_i', s_{-i})-u_i(s_i, s_{-i})\right]",The maximum gain any player $i$ can achieve by unilaterally deviating from their current strategy $s_i$ to another strategy $s_i'$ given the strategies $s_{-i}$ of the other players.
ICLR_2024_oral_6,2,L(x)=\sum_{k}\eta_{k} || \Pi_{T\Delta}(\nabla_{x_{k}}^{k}) || ^{2},"where each \(\eta_{k}>0\) represents a scalar weight, or equivalently, a step size to be explained next",L_{PGN}(x)=\sum_{k=1}^{n}\left\| P_{T\Delta^{m_k-1}}\nabla_{x_k} u_k(x)\right\|^2,$\mathcal{L}_{\text{PGN}}(\boldsymbol{x})$ is the sum over players of the squared norm of the projected gradient of each player's utility onto the tangent space of their simplex.
ICLR_2024_oral_6,3,\epsilon_{k}(x)\leq\sqrt{2} || \Pi_{T\Delta}(\nabla_{x_{k}}^{k}) || ,,\epsilon_{k}(x)\leq\eta_{k}\left\|\Pi_{T\Delta}(\nabla_{x_{k}}^{k})\right\|^{2},The exploitability of player \(k\) at joint strategy \(\mathbf{x}\) is upper bounded by a constant times the squared norm of the projected gradient.
ICLR_2024_oral_6,4,\epsilon\leq\sqrt{\frac{2n}{\min_{k}\eta_{k}}}\sqrt{L(x)}\stackrel{{\tiny def}}{{=}}f(L),,\epsilon(x)\leq\sqrt{2\sum_{k}\eta_{k}^{-1}L(x)},"The exploitability \(\epsilon(\mathbf{x})\) is upper bounded by a function of the loss \(\mathcal{L}(\mathbf{x})\), weighted by the inverse step sizes \(\eta_{k}^{-1}\)."
ICLR_2024_oral_6,5,L(x)=E[\sum_{k}\eta_{k}\underbrace{(\hat{\nabla}_{x_{ k}}^{k(1)}-\frac{1}{m_{k}}(1^{\top}\hat{\nabla}_{x_{k}}^{k(1)}))}_{ projected-gradient 1})^{\top}(\underbrace{\hat{\nabla}_{x_{k}}^{k(2)}-\frac{1}{m_{k}}(1^{\top}\hat{\nabla}_{x_{k}}^{k(2)})1)}_{projected-gradient 2}),where \(\hat{\nabla}^{k(p)}_{x_{k}}\) is an unbiased estimator of player \(k\)'s gradient,"E\left[\left\langle\Pi_{T\Delta}(\nabla_{x_{k}}^{k(1)}),\Pi_{T\Delta}(\nabla_{x_{k}}^{k(2)})\right\rangle\right]=\left\|E\left[\Pi_{T\Delta}(\nabla_{x_{k}}^{k})\right]\right\|^2",The expected inner product of two independent projected-gradient estimates equals the squared norm of the expected projected-gradient.
ICLR_2024_oral_6,6,L^{\tau}(x)=\sum_{k}\eta_{k} || \Pi_{T\Delta}(\nabla^{k\tau}_{x_ {k}}) || ^{2},,L^{\tau}(x)=E\left[\sum_{k}\eta_{k}\left(\left(\hat{\nabla}_{x_{k}}^{k(1)}+\tau\frac{dS}{dx_{k}}-\frac{1}{m_{k}}\left(1^{\top}(\hat{\nabla}_{x_{k}}^{k(1)}+\tau\frac{dS}{dx_{k}})\right)\right)^{\top}\left(\hat{\nabla}_{x_{k}}^{k(2)}+\tau\frac{dS}{dx_{k}}-\frac{1}{m_{k}}\left(1^{\top}(\hat{\nabla}_{x_{k}}^{k(2)}+\tau\frac{dS}{dx_{k}})\right)\right)\right)\right],where the projected-gradient estimator for each player \(k\) is augmented with the entropy gradient \(\tau \frac{dS}{dx_{k}}\).
ICLR_2024_oral_6,7,\epsilon_{QRE}\leq\sqrt{\frac{2n}{\min_{k}\eta_{k}}}\sqrt{L^{\tau}(x)}\overset{\tiny{def}}{=}f(L^{\tau}),,\epsilon_{QRE}\leq\sqrt{\frac{2n}{\min_{k}\eta_{k}}}\sqrt{L^{\tau}(x)}\stackrel{{\tiny def}}{{=}} f(L^{\tau}),where \(\epsilon_{QRE}\) is the exploitability in the entropy-regularized game and \(\mathcal{L}^{\tau}(\mathbf{x})\) is the entropy-regularized loss.
ICLR_2024_oral_6,8,\epsilon\leq\tau\log\Big{(}\prod_{k}m_{k}\Big{)}+\sqrt{\frac{2n}{\min_{k}\eta_ {k}}}\sqrt{L^{\tau}(x)}\overset{\tiny{def}}{=} f_{\tau}(L^{\tau}),,L^{\tau}(x)\to 0\implies\epsilon(x)\to 0,"If the entropy-regularized loss \(\mathcal{L}^{\tau}(\mathbf{x})\) approaches zero, then the exploitability \(\epsilon(\mathbf{x})\) in the original game also approaches zero."
ICLR_2024_oral_6,9,\nabla_{x_{l}}L^{\tau}(x)=2\sum_{k}\eta_{k}B_{kl}^{\top}\Pi_{T\Delta}(\nabla_{x_{k}}^{kT}),,\nabla_{x_{l}}L^{\tau}(x)=2\eta_{l}\nabla_{x_{l}}^{l\tau}-\frac{2\eta_{l}}{m_{l}}1 (1^{\top}\nabla_{x_{l}}^{l\tau}),"The gradient of the entropy-regularized loss \(\mathcal{L}^{\tau}(\mathbf{x})\) with respect to player \(l\)'s strategy \(x_{l}\) is given by the above expression, where \(\nabla_{x_{l}}^{l\tau}\) is the entropy-regularized gradient for player \(l\)."
ICLR_2024_oral_6,10,\textsl{Hess}(L^{\tau})=2\big{[}\tilde{B}^{\top}\tilde{B}+T\Pi_{T\Delta}(\tilde{\nabla}^{\tau})\big{]},,"\nabla^{2}_{x_{l},x_{j}}L^{\tau}(x)=2\sum_{k}\eta_{k}\left[ B_{kl}^{\top} B_{kj}+\delta_{kj} C_{kl}\right]","where \(B_{kl}\) and \(C_{kl}\) are as defined in the context, and \(\delta_{kj}\) is the Kronecker delta."
ICLR_2024_oral_6,11,"M(x)=-\sqrt{\eta_{1}}\Pi_{T\Delta}(\frac{1}{x_{1}})&\sqrt{\eta_{1}}\Pi_{T\Delta}(H^{1}_{12})&\ldots&\sqrt{\eta_{1}}\Pi_{T\Delta}(H^{1}_{ 1n})\\\vdots&\vdots&\vdots&\vdots\\\sqrt{\eta_{n}}\Pi_{T\Delta}(H^{n}_{n1})&\ldots&\sqrt{\eta_{n}}\Pi_{T\Delta}( H^{n}_{n,n-1})&-\tau\sqrt{\eta_{n}}\Pi_{T\Delta}(\frac{1}{x_{n}})\\1_{1}^{\top}&0&\ldots&0\\\vdots&\vdots&\vdots&\vdots\\0&\ldots&0&1_{n}^{\top}",where \(\Pi_{T\Delta}(z\in\mathbb{R}^{n\times b})=[I_{a}-\frac{1}{a}\mathbf{_{1}}\mathbf{_{ 1}}^{\top}]z\) subtracts the mean from each column of \(z\) and \(\frac{1}{x_{k}}\) is shorthand for \(\texttt{diag}\big{(}\frac{1}{x_{k}}\big{)}\),\textsl{Hess}(L^{\tau})=2M^{\top}M+2T\Pi_{T\Delta}(\tilde{\nabla}^{\tau}),"The Hessian of the loss \(\mathcal{L}^{\tau}\) is given by \(2M^{\top}M+2T\Pi_{T\Delta}(\tilde{\nabla}^{\tau})\), where \(M\) augments \(\tilde{B}\) with a repeated identity matrix encoding orthogonality to the simplex."
ICLR_2024_oral_60,1,y_{i}^{\prime}=I_{\tau}(h)(x_{i}),,y_{i}^{\prime}=I_{\tau}(h)(x_{i}),Predicted output \(y_{i}^{\prime}\) is obtained by applying the interpreted rule \(I_{\tau}(h)\) to input \(x_{i}\).
ICLR_2024_oral_60,2,"a_{\tau}=\frac{1}{|D_{\tau}^{u}|}\sum_{(x,y)\inD_{\tau}}\mathbbm{1}\big{[}I_{\tau}(h)(x)=y\big{]}",,Acc_{\tau}(h)=\frac{1}{n}\sum_{i=1}^{n}I\left[y_{i}^{\prime}=y_{i}\right],Task accuracy is the fraction of unseen examples for which the induced rule's prediction matches the ground truth.
ICLR_2024_oral_60,3,c=\frac{1}{|T|}\sum_{\tau\inT}a_{\tau}\hskip 28.452756ptc_{t}=\frac{1}{|T|}\sum_{\tau\inT}\mathbbm{1}\big{[}a_{\tau}=1\big{]},,"c=\frac{1}{\sum_{\tau\inT} |D_{\tau}^{u}|}\sum_{\tau\inT}\sum_{(x, y)\inD_{\tau}^{u}}\mathbbm{1}\big[I_{\tau}(h)(x)=y\big]",Raw accuracy \(c\) is the proportion of all unseen examples across all tasks that are correctly predicted by the induced rule \(h\).
ICLR_2024_oral_60,4,"h^{t}\sim P_{LM}\big{(}\cdot\,|d^{t-1},x_{1},y_{1},...,x_{k},y_{k})",where \(d^{t-1}\) is the feedback from previous iterations and which is set to be an empty string at the initial iteration,"H^{t}=\{ h_{1}^{t}, h_{2}^{t},\ldots, h_{N}^{t}\}",$H^{t}$ denotes the set of $N$ hypotheses (rules) generated by the LM at iteration $t$.
ICLR_2024_oral_60,5,"s(h,D_{\tau}^{s})=\frac{1}{|D_{\tau}^{s}|}\sum_{(x,y)\inD_{\tau}^{s}}\mathbbm{1}\big{[}I_{\tau}(h)(x)=y\big{]}",,"s(h,D_{\tau}^{s})=\frac{1}{|D_{\tau}^{s}|}\sum_{(x, y)\inD_{\tau}^{s}}\mathbbm{1}\big[ I_{\tau}(h)(x)=y\big]","where \(s(h, \mathcal{D}_{\tau}^{s})\) is the accuracy of rule \(h\) over the seen examples \(\mathcal{D}_{\tau}^{s}\)."
ICLR_2024_oral_60,6,"h^{t^{*}}=\operatorname*{arg\,max}_{h^{\prime}\in H^{t}}s(h^{\prime}, D_{\tau}^{s})",,"h^{*}=\arg\max_{h\in H^{t}} s(h,D_{\tau}^{s})",where \(h^{*}\) is the hypothesis in \(H^{t}\) with the highest score on the seen examples.
ICLR_2024_oral_61,1,"P(a_{t:t+k}|s_{t},s^{g})=\int_{s_{t+1},\ldots,s_{t+k}}ds_{t+1}\ldots ds_{t+k}\prod_{i=t}^{t+k}P_{\phi}(a_{i}|s_{i},s^{g})P(s_{i+1}|s_{i},a_{i})",where \(s^{g}\in S\) is the goal state,"a_t\sim P_{\phi}(a_t\mid z_t, g)",The goal-conditioned policy \(P_{\phi}\) predicts the action \(a_t\) at time \(t\) given the current state embedding \(z_t\) and the goal \(g\).
ICLR_2024_oral_61,2,"L(\phi)=E_{D}[-\log P_{\phi}(a_{i}|s_{i},s^{g})]",,"L_{BC}=-E_{(s_{i}, a_{i}, s^{g})\simD}\left[\log P_{\phi}(a_{i}\mid s_{i}, s^{g})\right]",where \(\mathcal{L}_{\text{BC}}\) is the behavior cloning loss for training the goal-conditioned policy.
ICLR_2024_oral_61,3,L(\psi)=E_{D}[-\log\pi^{p}_{\psi}(a^{h}|s_{t})],,L(\psi)=E_{D}\left[-\log\pi^{p}_{\psi}(a^{h}|s)\right],where \(\pi^{p}_{\psi}(a^{h}|s)\) is the probability assigned by the goal prior model to the goal cluster index \(a^{h}\) given state \(s\).
ICLR_2024_oral_61,4,"J(\theta)=E\pi_{\theta}[\sum_{t=0}^{\infty}\gamma^{t}(\sum _{i=kt}^{(k+1)t}R(s_{i},a_{i})-\alpha D_{KL}(\pi^{p}_{\psi}(a^{h }|s_{kt})\|\pi_{\theta}(a^{h}|s_{kt})))]",where \(t\) represents the number of steps for the high-level policy and \(\alpha\) is a hyperparameter balancing the environmental rewards and the intrinsic rewards,J(\theta)=E_{\pi_{\theta}}\left[\sum_{t=0}^{T}\gamma^{t} (r_{t}+\alpha r^{intr}_{t})\right],"where \(r_{t}\) is the environment reward, \(r^{\text{intr}}_{t}\) is the intrinsic reward from the goal prior model, \(\gamma\) is the discount factor, and \(\alpha\) is a weighting coefficient for the intrinsic reward."
ICLR_2024_oral_63,1,p_{\theta}(x)\propto e^{-f_{\theta}(x)},,p_{\theta}(x)=\frac{\exp(-f_{\theta}(x))}{Z_{\theta}},"The probability density function of the EBM, where \(Z_{\theta}\) is the partition function."
ICLR_2024_oral_63,2,"x_{k+1}=x_{k}-\delta\,\nabla f_{\theta}(x_{k})+\sqrt{2\delta}\,\varepsilon_{k },\,\varepsilon_{k}\simN(0,I_{d})","where \(\nabla\) denotes the gradient of the energy function with respect to inputs, \(k\) is the sampling step, \(\delta\) is the (discretization) step size, and the noise \(\varepsilon_{k}\) is drawn from the normal distribution at each step","x_{k+1}=x_k-\frac{\lambda}{2}\nabla_x f_{\theta}(x_k)+\sqrt{\lambda}\,\epsilon_k","Here, \(x_k\) is the current sample, \(\lambda\) is the step size, and \(\epsilon_k \sim \mathcal{N}(0, I)\) is Gaussian noise."
ICLR_2024_oral_63,3,\hat{x}(y)=y+\sigma^{2}\nabla\log p(y),where \(p(y)=\int p(y|x)p(x)dx\) is the probability distribution function of the smoothed density,\hat{x}(y)=y+\sigma^2\nabla_y\log p_Y(y),"where \(\hat{x}(y)\) is the least-squares estimator of \(X\) given \(Y=y\), \(\sigma^2\) is the noise variance, and \(p_Y(y)\) is the probability density of the noisy variable \(Y\)."
ICLR_2024_oral_63,4,\hat{x}_{\phi}(y)=y+\sigma^{2}g_{\phi}(y),,\hat{x}_{\phi}(y)=y+\sigma^{2} g_{\phi}(y),where \(g_{\phi}(y)\) is a neural network approximation of the score function \(\nabla\log p(y)\).
ICLR_2024_oral_63,5,"L(\phi)=E_{x\sim p(x),y\sim p(y|x)}\|x-\hat{x}_{\phi}(y)\|^ {2}",,L(\phi)=E_{p_{X}(x)}E_{p_{\sigma}(y|x)}\left[\left\|x-\hat{x}_{\phi}(y)\right\|^{2}\right],where \(\mathcal{L}(\phi)\) is the expected squared error between the true data \(x\) and its estimate \(\hat{x}_{\phi}(y)\) under the noisy observation model.
ICLR_2024_oral_63,6,"\operatorname*{arg\,max}_{\theta}E_{y\sim p_{Y}}[\log p_{\theta}( y)]=\operatorname*{arg\,max}_{\theta}(E_{y^{-}\sim p_{Y}(y)}[f_{\theta}(y^{-})]-E_{y^{+}\sim p_{Y}}[f_{\theta}(y^{+})])",where \(y^{+}\) are noisy training data and \(y^{-}\) are noisy data sampled from the model,\max_{\theta}\;E_{y\sim p(y)}\left[\log p_{\theta}(y)\right],where \(p_{\theta}(y)\) is the model likelihood of noisy data \(y\) under parameters \(\theta\).
ICLR_2024_oral_63,7,\nabla_{\theta}\log p_{\theta}(y)=-\nabla_{\theta}f_{\theta}(y)-\nabla_{\theta}\log Z(\theta) || =-\nabla_{\theta}f_{\theta}(y)+\frac{\int\nabla_{\theta}f_{\theta}(y)e^{-f_{\theta}(y)}dy}{Z(\theta)} || =-\nabla_{\theta}f_{\theta}(y)+\int\nabla_{\theta}f_{\theta}(y)\cdot p_{\theta}(y)dy || =-\nabla_{\theta}f_{\theta}(y)+E_{y\sim p_{\theta}(y)}[\nabla_{\theta}f_{\theta}(y)],,E_{y\sim p_{Y}}[\log p_{\theta}(y)]=E_{y\sim p_{Y}}[f_{\theta}(y)]-\log Z_{\theta},where \(Z_{\theta} = \int e^{f_{\theta}(y)} dy\) is the partition function of the energy-based model.
ICLR_2024_oral_63,8,"P^{\top}argmax\,\hat{x}(y,t)=P^{\top}s",,P_{C}(x)=Proj_{C}(x)=Mx+(I-M)x_0,"where \(M\) is a binary projection matrix, \(x_0\) is a reference sequence, and \(P_{\mathcal{C}}(x)\) projects \(x\) onto the constraint set \(\mathcal{C}\) by preserving the constrained positions from \(x\) and filling unconstrained positions from \(x_0\)."
ICLR_2024_oral_63,9,\chi_{ii^{\prime}}=\frac{ || X_{i}-X_{i^{\prime}} || }{2\sqrt{d}},where \(d\) is the dimension of the data and the \(\frac{1}{2\sqrt{d}}\) scaling comes from the concentration of isotropic Gaussians in high dimensions,\chi_{ij}=E_{x\sim p(x)}\left[ (x_i-E[x_i])(x_j-E[x_j])\right],where \(\chi_{ij}\) is the covariance between the \(i\)th and \(j\)th entries of the one-hot encoded sequence \(x\).
