paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
ICML_2024_oral_5,9,p(y\mid a)\propto p(y)p(a\mid y),,x\leftarrowx+\alpha\frac{\nabla_{x}\log p(a\midx)}{\|\nabla_{x}\log p(a\midx)\|},"where \(\mathbf{x}\) is the residual stream, \(a\) is the desired attribute, and \(\alpha\) is a step size."
ICML_2024_oral_5,10,"\gamma(k_{i}^{\ell}):=\{g|g\inR^{d},\sigma(k_{i}^{\ell}\cdotg)>0\}",where \(\sigma\) is a non-linear activation,R_{i}^{\ell}=\left\{x\inR^d\midx\cdotk_i^\ell\geq\theta\right\},The activation region for the key vector \(\mathbf{k}_i^\ell\) is the set of residual stream vectors \(\mathbf{x}\) with a dot product above threshold \(\theta\).
ICML_2024_oral_5,11,"\forall j<\ell,\forall i<d_{mlp}:cos(\delta_{x}^{\ell\_midmid},\delta_{MLP,v_{i}}^{j})",,"\gamma(k_{i}^{\ell}) :=\left\{g\midg\inR^{d},\sigma(k_{i}^{\ell}\cdotg) > 0\right\}",The activation region for a key vector $\mathbf{k}_{i}^{\ell}$ is the set of residual stream vectors $\mathbf{g}$ that yield a positive activation output.
ICML_2024_oral_53,1,generalization gap\leq\sqrt{\frac{CMI_{D}(A_{n})}{n}},,E[gen(W)]\leq\sqrt{\frac{2\ln 2\cdotCMI_{D}(W)}{n}},This equation bounds the expected generalization error in terms of the conditional mutual information (CMI) and the sample size $n$.
ICML_2024_oral_53,2,F_{D}(A_{n}(S_{n}))-\min_{\theta\in\Theta}F_{D}(\theta)\leq\varepsilon,,O\left(\sqrt{\frac{1}{\varepsilon^{2} n} }\right),Asymptotic upper bound on the generalization gap for the Lipschitz bounded SCO case after substituting the CMI lower bound.
ICML_2024_oral_53,3,CMI_{D}(A_{n})\triangleq I(A_{n}(S_{n}) ;U|\tilde{Z}),,CMI_{D}(A_{n})=I\left(A_{n}(S_{n}); U\mid\tilde{Z}\right),The conditional mutual information (CMI) of algorithm \(\mathcal{A}_n\) with respect to distribution \(\mathcal{D}\).
ICML_2024_oral_53,4,E[F_{D}(A_{n}(S_{n}) )]-\min_{\theta\in\Theta}F_{D}(\theta) || \leqEGE_{D}(A_{n})+E\big{[}\hat{F}_{S_{n}}(A_{n}(S_{n}))-\min_{\theta\in\Theta}\hat{F}_{S_{n}}(\theta)\big{]},,CMI_{D}(A_{n})\geq\Omega\left(\frac{1}{\varepsilon}\right),Lower bound on the conditional mutual information for any \(\varepsilon\)-learner in the strongly convex setting.
ICML_2024_oral_53,5,E[F_{D}(A_{n}(S_{n}) )]-\min_{\theta\in\Theta}F_{D}(\theta) || \leq LR\sqrt{\frac{8CMI_{D}(A_{n})}{ n}}+E\big{[}\hat{F}_{S_{n}}(A_{n}(S_{n}))-\min_{\theta\in\Theta}\hat{F}_{S_{n}}(\theta)\big{]},,E\left[F_{D}(A_{n}(S_{n}))\right]-\min_{\theta\in\Theta}F_{D}(\theta)\leq LR\sqrt{\frac{8CMI_{D}(A_{n})}{n}}+E\left[\hat{F}_{S_{n}}(A_{n}(S_{n}))-\min_{\theta\in\Theta}\hat{F}_{S_{n}}(\theta)\right],Upper bound on the expected excess population error in terms of the CMI-based generalization bound and the expected empirical excess risk.
ICML_2024_oral_53,6,"ISCMI_{D}(A_{n})\triangleq\sum_{i=1}^{n}I(A_{n}(S);U_{i}|Z_{0,i},Z_{1,i})",,E[F_{D}(A_{n}(S_{n}) )]-\min_{\theta\in\Theta}F_{D}(\theta),Decomposition of expected excess error into a CMI-based generalization bound and the expected empirical optimization error.
ICML_2024_oral_53,7,E[\sum_{i=1}^{n}\sum_{k=1}^{d}(\frac{144\varepsilon^{2}-d(\mu^{(k)})^{2}}{1-d(\mu^{(k)})^{2}})(\hat{\theta} ^{(k)})(Z_{i}^{(k)}-\mu^{(k)})] || \quad\geq 2\varepsilon-4\delta,,"ISCMI_{D}(A_{n})\triangleq\sum_{i=1}^{n}I(A_{n}(S);U_{i}|Z_{0,i},Z_{1,i})",The individual sample conditional mutual information (ISCMI) of algorithm \(\mathcal{A}_n\) with respect to distribution \(\mathcal{D}\) is defined as the sum over training samples of the mutual information between the algorithm's output and each selection bit \(U_i\) given the two possible samples for the \(i\)-th index.
ICML_2024_oral_55,1,"D_{LCA}(y^{\prime},y):=f(y)-f(N_{LCA}(y,y^{\prime}))","where \(f(y)\geq f(N_{LCA}(y,y^{\prime}))\) and \(N_{LCA}(y^{\prime},y)\) denotes the lowest common ancestor class node for classes \(y\) and \(y^{\prime}\) within the hierarchy, and \(f(\cdot)\) represents a function of a node, such as the tree depth or entropy","d_{LCA}(y, y')=\frac{ h_{\max}-h(LCA(y, y')) }{ h_{\max} }",The LCA distance between the ground truth class \( y \) and predicted class \( y' \) is defined as the normalized difference between the maximum height in the taxonomy and the height of their lowest common ancestor.
ICML_2024_oral_55,2,"D_{LCA}(model,M):=\frac{1}{n}\sum_{i=1}^{n}D_{LCA}(\widehat{y}_{i},y _{i})\iff y_{i}\neq\widehat{y}_{i}","where \(\widehat{y}_{i}\) is the predicted class for sample \(X_{i}\) using the model, \(y_{i}\) is the ground truth class for sample \(X_{i}\), and \(y_{i}\neq\widehat{y}_{i}\)",IC(c)=-\log P(c),"where \(P(c)\) is the probability of node \(c\) in dataset \(\mathcal{M}\), computed as the relative frequency of samples whose ground truth class belongs to the subtree rooted at \(c\)"
ICML_2024_oral_58,1,"Sequence model:\hat{z}_{t},\,h_{t}=seq(z_{t-1},\,h_{t-1},\,a_{t-1}) || Multimodal encoder: z_{t}\simenc(x_{t},\,l_{t},\,h_{t}) || Multimodal decoder:\hat{x}_{t},\,\hat{l}_{t},\,\hat{r}_{t},\,\hat{c}_{t}=dec(z_{t},\,h_{t})",,"\hat{z}_{t+1}=SeqModel(h_t, z_t, a_t)","The sequence model predicts the next latent representation \(\hat{z}_{t+1}\) using the recurrent state \(h_t\), current latent representation \(z_t\), and action \(a_t\)."
ICML_2024_oral_58,2,"Image loss:\qquad\quadL_{x}=\|\hat{x}_{t}-x_{t}\|_{2}^{2} || Language loss:\qquad\quadL_{t}=catext(\hat {t}_{t},l_{t}) || Reward loss:\qquad\quadL_{r}=catext(\hat {r}_{t},twoot(r_{t})) || Continue loss:\qquad\quadL_{c}=binkent(\hat{c}_{t},c_{t}) || Regularizer:\qquad\quadL_{reg}=\beta_{reg}\max(1,KL\big{[}z_{t}\bigm{\|}\\sg(\hat{z}_{t})\big{]})",,"L_{repr}=catxent(x_{t},\hat{x}_{t})+catxent(l_{t},\hat{l}_{t})+catxent(r_{t},\hat{r}_{t})+binxent(c_{t},\hat{c}_{t})+\beta_{reg}\cdotKL\left( q(z_{t}\mid x_{t}, l_{t}, h_{t})\parallelsg\left(p(z_{t}\mid h_{t})\right)\right)","The representation learning loss consists of reconstruction losses for the image, language token, and reward using categorical cross entropy, a continuation loss using binary cross entropy, and a KL regularization term scaled by \(\beta_{\mathrm{reg}}\) that aligns the posterior with the stop-gradient prior."
ICML_2024_oral_58,3,"Prediction loss:\quadL_{pred}=\beta_{pred}\\max(1,KL\big{[}\,sg(z_{t})\bigm{\|}\hat{z}_{t}\big{]})",where the gradient around the target distribution for \(z_{t}\) is stopped since it is also a learned representation and \(\beta_{\mathrm{pred}}=0,"L_{pred}=catext(\hat{z}_{t}, z_{t})",Future prediction loss: categorical cross entropy between the predicted representation and the actual representation.
ICML_2024_oral_58,4,"Actor net:\quad\pi(a_{t}|h_{t},z_{t})\qquadCritic net:\quadV(h_{t},z_{t})",,Actor:\quad a_t\sim\pi_\phi(s_t)\\Critic:\quad V_t=V_\psi(s_t),"The actor $\pi_\phi$ and critic $V_\psi$ are MLPs that map the state $s_t = [h_t, z_t]$ to an action distribution and a state value estimate, respectively."
ICML_2024_oral_60,1,"\min_{M}\alphaL_{in}(f(M\odot X),y) || -\betaL_{out}(f((1-M)\odot X),y)+R(M)",,L=-\log p(y\mid x_{masked-in})+\lambda\log p(y\mid x_{masked-out}),"The masking loss function combines the negative log-likelihood of the true label given the masked-in input and the log-likelihood of the true label given the masked-out input, scaled by a hyperparameter $\lambda$."
ICML_2024_oral_60,2,"\min_{\theta}\lambda_{in}L_{in}(\log f(M_{\theta}(h)\odot X),y) || -\lambda_{out}L_{out}(\log f((1-M_{\theta}(h))\odot X),y)+R(M_{\theta}(h))",,"\min_{\theta}\alphaL_{in}(f(M_{\theta}(h)\odot X), y)","Optimization objective for the decoder parameters \(\theta\) generating mask \(M_{\theta}(h)\), combining the in-mask loss, the negative out-mask loss, and a regularization term."
ICML_2024_oral_60,3,R(M_{\theta}(h))=\lambda_{g}\|M_{\theta}(h)\odot X-X\|+\lambda_{s}\|M_{\theta} (h)\|_{1},"where \(\lambda_{g}\) and \(\lambda_{s}\) are regularization coefficients, and \(X\) represents the spectrogram of the original signal",R(M)=\lambda_{reg}\|M\|_1+\gammaR_{ft}(M),"Here, \(\mathcal{R}_{\text{ft}}(M)\) denotes the additional regularization term introduced during fine-tuning to enhance interpretation quality."
ICML_2024_oral_60,4,x_{interpretation}=ISTFT((M_{\theta}(h)\odot X)e^{jX_{ phase}}),,\hat{x}=ISTFT\left( (M_{\theta}(h)\odot X)\cdot e^{j\phi}\right),where \(\phi\) is the phase of the original audio waveform \(x\).
ICML_2024_oral_60,5,FF_{n}:=f(X_{n})_{c}-f(X_{n}\odot(1-M_{\theta}(h)))_{c},,FF=f_y(X)-f_y((1-M)\odot X),The Faithfulness on Spectra (FF) metric computes the decrease in the predicted class logit \( f_y(X) \) when the masked-out portion \( (1 - M) \odot X \) is fed to the classifier.
ICML_2024_oral_60,6,AI:=\frac{1}{N}\sum_{n=1}^{N}1_{[f(X_{n}\odot M_{\theta}(h))>f (X_{n})_{c}]}\cdot 100,where \(\mathbf{1}_{[,AI_{n}:=f(X_{n}\odot M_{\theta}(h))_{c}-f(X_{n}\odot(1-M_{\theta}(h)))_{c},This metric measures the increase in confidence for the masked-in portion of the interpretation.
ICML_2024_oral_60,7,"AD:=\frac{1}{N}\sum_{n=1}^{N}\frac{\max(0,f(X_{n})_{c}-f(X_{n}\odot M_ {\theta}(h))_{c})}{f(X_{n})_{c}}\cdot 100",,"AD :=\frac{1}{N}\sum_{n=1}^{N}\frac{\max(0, f(X_n)_c-f(X_n\odot M_{\theta}(h))_c ) }{ f(X_n)_c }\times 100",Average Drop (AD) measures the average relative decrease in classifier confidence for the original predicted class when using the masked-in portion of the input audio.
ICML_2024_oral_60,8,"AG:=\frac{1}{N}\sum_{n=1}^{N}\frac{\max(0,f(X_{n}\odot M_{\theta}(h))_ {c}-f(X_{n})_{c})}{1-f(X_{n})_{c}}\cdot 100",,"AG :=\frac{1}{N}\sum_{n=1}^{N}\frac{\max(0, f(X_{n}\odot M_{\theta}(h))_{c}-f(X_{n})_{c})}{f(X_{n})_{c}}\cdot 100","Average Gain (AG) measures the average relative increase in the classifier's confidence for the target class when only the masked-in portion of the input is used, expressed as a percentage."
ICML_2024_oral_60,9,Fid-In=\frac{1}{N}\sum_{n=1}^{N}1_{[\arg\max_{c}f(X_{n})_{c}=\arg\max_{c}f_{c}(X_{n}\odot M_{\theta}(h))]},,Fid-In :=\frac{1}{N}\sum_{n=1}^{N}1_{[\arg\max_k f(X_n\odot M_{\theta}(h))_k=\arg\max_k f(X_n)_k]},Input Fidelity (Fid-In) is the fraction of examples where the classifier's top prediction on the masked input matches that on the original input.
ICML_2024_oral_66,1,"cost(P,S)=\sum_{p\in P}\min_{s\in S}dist(p,s)^{ z}",,cost(S)=\sum_{p\in P}\min_{s\in S}\| p-s\|^z,"Equation 1 defines the cost for (k,z)-clustering as the sum over all points \(p \in P\) of the \(z\)-th power of the distance to the nearest center in the solution set \(S\)."
ICML_2024_oral_66,2,P(M(P)\in S)\leq\exp(\varepsilon)\cdotP( M(P^{\prime})\in S)+\delta,,"cost(S)\leq M\cdot\textsc{opt}_{k,z}+A","The condition that a solution \(S\) has multiplicative approximation \(M\) and additive error \(A\) for the \((k,z)\)-clustering problem."
ICML_2024_oral_66,3,\sum_{p\in P}\|p-\mu\|^{z}\leq 2^{z}\sum_{p\in P}\|p-\mu_{z}\|^{z},,\sum_{p\in P}\|p-\mu_2\|^z\leq 2^{z}\sum_{p\in P}\|p-\mu_z\|^z,The cost of using the mean as the center for the z-cost is at most 2^z times the optimal z-cost.
ICML_2024_oral_66,4,"cost(E,\mu(E))=\sum_{p\in E}\|p\|_{2}^{2}-\frac{\|\sum_{p\in E }p\|_{2}^{2}}{|E|}",,\sum_{p\in E}\| p-\mu\|^2=\sum_{p\in E}\| p\|^2-\frac{1}{|E|}\left\|\sum_{p\in E} p\right\|^2,The optimal k-means cost for a cluster E equals the sum of squared norms of points in E minus the squared norm of their vector sum divided by the cluster size.
ICML_2024_oral_72,1,"L_{mask}=\underset{X\inD,t\in[0,T]}{ E}-\sum_{i=1}^{N}m_{t,i}\cdot\log(p_{\theta}(x_{i}|X_{t},X^{p},C))",,"L=E_{t,M_t}\left[-\sum_{i=1}^{N} m_{t,i}\log p_{\theta}(x_i\midX_t,X^p,C)\right]",The loss function minimizes the expected negative log-likelihood of the masked tokens over time \(t\) and mask \(\mathbf{M}_t\).
ICML_2024_oral_72,2,"p(X_{t-\Delta t}|X_{t},X^{p},C)=\underset {X_{0}\sim p_{\theta}(X_{0}|X_{t},X^{p},C)}{E}q(X_{t-\Delta t}|\hat{X}_{0},X_{t})",,"p_{\theta}(X_{t-\Delta t} |X_{t},X^{p},C)=\left(\prod_{i: m_{t,i}=1} p_{\theta}(x_i |X_{t},X^{p},C)\right)\times\prod_{i: m_{t,i}=0}1_{\{x_i=x_{t,i}\}}",The reverse transition distribution is the product of the model's predicted distribution for masked tokens and indicators enforcing unmasked tokens to remain unchanged.
ICML_2024_oral_73,1,"\theta_{t+1}=\theta_{t}-\eta_{t}(\sum_{i=1}^{n}\nabla\ell(\theta_{t},z_{i})+N(0,\frac{G^{2}}{2\rho}I_{p}))",,\theta_{t+1}=\theta_t-\eta_t\left(\nablaL(\theta_t)+\xi_t\right),"The Noisy Gradient Descent update rule, where $\xi_t$ is isotropic Gaussian noise added to the gradient for differential privacy."
ICML_2024_oral_73,2,M=\sqrt{\frac{K}{K-1}}P(I_{K}-\frac{1}{K}1_{K}1_{K}^{T })\inR^{p\times K},"where \(P=[P_{1},\cdots,P_{K}]\in\mathbb{R}^{p\times K}\) is a partial orthogonal matrix such that \(P^{T}P=I_{K}\)",H^{\top} H=\frac{K}{K-1}\left( I_K-\frac{1}{K}1_K1_K^{\top}\right),"The Gram matrix condition for an equiangular tight frame matrix \(H \in \mathbb{R}^{p \times K}\) of class means, where \(K\) is the number of classes."
ICML_2024_oral_73,3,\Pr[y\widehat{\theta}_{NoisyGD}^{T}x<0]\leq\exp(-\frac{n^{2}\rho}{2(1+\beta^{2}p)^{2}}) || +\exp(-\frac{n}{8(\beta^{4}p^{2}+\frac{1}{3}\beta^{2} p)}),,\Pr\left[ y\widehat{\theta}_{NoisyGD}^{T} x < 0\right]\leq\exp\left(-\frac{n}{2 p\beta^{2}}\right)+\exp\left(-\frac{n^{2}}{2 p\beta^{4}}\right),Bound on the misclassification error for the NoisyGD algorithm.
ICML_2024_oral_73,4,\Pr[y\widehat{\theta}_{NoisyGD}^{T}x<0]\leq\exp(-\frac{n^{2}\rho}{2(1+\beta^{2}p)^{2}}) || +\exp(-\frac{n}{8(\beta^{4}p+\frac{1}{3}\beta^{2} )}),,\Pr[y\widehat{\theta}_{NoisyGD}^{T}x<0]\leq\exp\left(-\frac{n^{2}\rho{2(1+\beta^{2}p)^{2}}\right)+\exp\left(-\frac{n}{8(\beta^{4}p+\frac{1}{3}\beta^{2})}\right),Upper bound on the misclassification error for NoisyGD when the components of the feature shift vector are independent.
ICML_2024_oral_73,5,\nablaL(\theta)=\frac{n}{2}\cdot 0.5\cdot-(-e_{1}+v)+\frac{n}{2}\cdot 0.5\cdot(e_{1}+v)=\frac{n}{2}e_{1},,\sum_{i=1}^{n} y_i x_i=n (e_1+v),Sum of the products of labels and features over the training dataset.
ICML_2024_oral_75,1,"J(\pi)=E_{(s_{t},\tau)\inD}[E_{a_{t}=\pi} [Q^{\pi}(s_{t},a_{t},\tau)]-\etaD_{KL}[\pi,\tilde{\pi}|s_{t},\tau]]",where \(\eta\) is a hyperparameter determining the strength of the regularization towards the reference policy \(\tilde{\pi}\),"J(\pi)=E_{\tau\sim\pi}\left[\sum_{t=0}^{\infty}\gamma^t\left( r(s_t, a_t)-\alpha D_{KL}\left(\pi(\cdot|s_t)\|\tilde{\pi}(\cdot|s_t)\right)\right]",The KL-regularized objective function \( J(\pi) \) balances the expected discounted return with a penalty on the KL-divergence between the improved policy \(\pi\) and the reference policy \(\tilde{\pi}\) at each state.
ICML_2024_oral_75,2,"\pi_{imp}(a_{t}|s_{t},\tau)\propto\exp(Q^{\pi_{imp}(s_{t},a_{t},\tau)}/\eta)\tilde{\pi}(a_{t}|s_{t},\tau) || \propto\exp(A^{\pi_{imp}(s_{t},a_{t},\tau)}/\eta)\tilde{\pi}(a_{t}|s_{t},\tau)",,"\pi_{imp}(a_t | s_t,\tau)\propto\tilde{\pi}(a_t | s_t,\tau)\exp\left(\frac{Q(s_t, a_t,\tau)}{\eta}\right)","the improved policy \(\pi_{\text{imp}}\) is proportional to the reference policy \(\tilde{\pi}\) scaled by the exponential of the state-action value function \(Q(s_t, a_t, \tau)\) divided by the regularization strength \(\eta\)."
ICML_2024_oral_75,3,"L^{Q}(\theta)=E\Big{[} (1-\alpha)D_{KL}[\pi_{imp},\pi_{\theta}|s_ {t},\tau,\tilde{\pi}=\pi_{\theta^{\prime}}] || +\alphaD_{KL}[b,\pi_{\theta}|s_{t},\tau] || +\betaD_{KL}[\Gamma_{\theta^{\prime}}(q|s_{t},a_{t },\tau),p_{\theta}(q|s_{t},a_{t},\tau)]\Big{]} || =-E\Big{[} (1-\alpha)\operatorname*{E}_{d^{\prime}\sim\pi_{\theta^{\prime}}}[w(a^{\prime},s_{t},\tau)\log\pi_{\theta}(a^{\prime}|s_{t},\tau)] || +\alpha\log\pi_{\theta}(a_{t}|s_{t},\tau) || +\beta\operatorname*{E}_{q\sim\Gamma_{\theta^{\prime}}}\log p_{\theta}(q|s_{t},a_{t},\tau)\Big{]}+K_{H}",,"L_{total}=E_{(s_t,\tau)\simD}\Bigl[\alpha D_{KL}\bigl[\pi_{imp}(\cdot|s_t,\tau)\parallel\pi_{\theta}(\cdot|s_t,\tau)\bigr]+\beta D_{KL}\bigl[\pi_{\theta}(\cdot|s_t,\tau)\parallel\pi_{\theta'}(\cdot|s_t,\tau)\bigr]\Bigr]+\gammaE_{(s_t,a_t,\tau)\simD}\Bigl[ D_{KL}\bigl[\Gamma_{\theta'}(\cdot|s_t,a_t,\tau)\parallel p_{\theta}(\cdot|s_t,a_t,\tau)\bigr]\Bigr]","The total loss \(\mathcal{L}_{\text{total}}\) combines weighted KL divergences for policy improvement, behavior cloning regularization, and Q-value distribution fitting, with \(\alpha\), \(\beta\), \(\gamma\) as balancing coefficients."
ICML_2024_oral_75,4,"N(C)=N_{0}*C^{a},\;\;\;D(C)=D_{0}*C^{b}",,"N\propto C^{0.5},\quad D\propto C^{0.5}",The number of parameters \(N\) and the number of tokens \(D\) for performance-optimal models scale as the square root of the compute \(C\) in FLOPs.
ICML_2024_oral_79,1,"L_{dyn}[\theta_{F,G,P}](o_{t,T},a_{t})= || -\bf cos\_sim\big{(}Q(P(T(z_{t},e_{t}))), stopgrad(P(z_{t+1}))\big{)}",,"\min_{G,T}E_{(o_{t-T+1:t+1}, a_t)\simD}\left[\left\|T(G(o_{t-T+1:t}), a_t)-sg\left(G_{target}(o_{t-T+2:t+1})\right)\right\|_2^2\right]","Minimize the mean squared error between the predicted next latent state from the forward transition model and the target next latent state produced by the target observation embedding, with the target detached via stop-gradient."
ICML_2024_oral_79,2,"L[\theta_{F,G,G,P,\psi}]=L_{dyn}[\theta_{F,G,P}]+\betaL_{act\_decode}[\theta_{F,G,\psi}]",,"L_{total}[\theta_{F,G,P,\psi}](o_{t,T},a_{t})=L_{dyn}[\theta_{F,G,P}](o_{t,T},a_{t})+L_{act\_decode}[\theta_{F,G,\psi}](o_{t,T},a_{t})","The combined loss function for pretraining the state encoder and action quantization module, which sums the dynamic loss and the action decoding loss."
ICML_2024_oral_79,3,"L_{\textbf{CE}}(\pi(stopgrad(z_{t})),\xi_{t})[\theta_{\pi}]",,"L_{ce}[\theta_{\pi}](z_{t},\xi_{t})=-\log\pi(\xi_{t}|z_{t})",The cross-entropy loss for training the skill-token policy π at a single timestep given the latent state and target token.
ICML_2024_oral_79,4,"L_{\textbf{FT\_DECODER}}[\theta_{\pi,\psi}]=E_{\xi_{t}\sim\pi(stopgrad(z_{t}))}\Big{[}L[\theta_{\psi}](\xi_{t})\Big{]} || L[\theta_{\psi}](\xi_{t})=\sum_{i=0}^{\hat{K}}L_{ action}(\psi(stopgrad(z_{t+i}),\xi_{t}[i]),a_{t+i})","where

\[\mathcal{L}[\theta_{\psi}](\xi_{t})=\sum_{i=0}^{\hat{K}}\mathcal{L}_{\text{ action}}(\psi(\text{stopgrad}(z_{t+i}),\xi_{t}[i]),a_{t+i}) \tag{5}\]

In this equation, \(\hat{K}=\min(K,L_{\xi})\), where \(K\) is a hyperparameter, the motivation behind which is explained at the end of Section 3","L_{\psi}=\|\psi(z_t, e_t)-a_t\|_1","The loss function for the action decoder $\psi$ during downstream adaptation, defined as the L1 norm of the difference between the decoded action and the expert action at a single timestep."
ICML_2024_oral_79,5,"L[\theta_{\pi,\psi}]=L_{\textbf{CE}}(\pi(stopgrad(z _{t})),\xi_{t})+L_{\textbf{FT\_DECODER}}[\theta_{\pi,\psi}]",,L_{total}=L_{\textbf{FT\_DECODER}}+L_{\textbf{CE}}},"The overall loss function for downstream adaptation, combining the finetuning decoder loss and the cross-entropy loss for the skill-token policy."
ICML_2024_oral_84,1,\max_{\pi}E_{\hat{e}\sim\hat{p}(e)}J(\pi;\hat{e}),,"\max_{\pi}E_{e\sim\hat{p}(e)}\left[ J(\pi, e)\right]",The objective is to maximize the expected performance metric \(J\) under the target environment distribution \(\hat{p}(e)\) by optimizing the policy \(\pi\).
ICML_2024_oral_84,2,\hat{e}\sim\hat{p}(e),,\hat{e}\sim\hat{p}(e),The sample environment \(\hat{e}\) is a specific instance drawn from the oracle environment distribution \(\hat{p}(e)\).
ICML_2024_oral_84,3,"E^{test}=\{\langle\hat{e}_{sim,i},r\rangle\}_{i=1,\cdots,n}",where the generated behavior \(\pi\) will be evaluated in,"E^{test}=\left\{\left(\hat{e}_{sim,1}, r\right),\left(\hat{e}_{sim,2}, r\right),\dots,\left(\hat{e}_{sim,n}, r\right)\right\}","The test environment \(\mathcal{E}^{\text{test}}\) is a set of tuples, each consisting of a simulated sample environment and the task specification."
ICML_2024_oral_84,4,f:E^{ref}arrowE^{shaped},,E^{shaped}=f(E^{ref}),The transformation function \( f \) maps the reference environment to the shaped environment.
ICML_2024_oral_84,5,"\max_{\pi}E_{\tau\sim\pi}[\sum_{t=0}^{T}\gamma^{t}r _{t}(s_{t},a_{t}))] || s.t.\\\s_{t+1}\sim p(s_{t},a_{t};E^{shaped })",,"\max_{\pi}E_{\langle e, r\rangle\simU(E^{shaped})}\left[ J(\pi; e, r)\right]",The optimization problem for training the policy $\pi$ to maximize the expected performance over environments and task specifications uniformly sampled from the shaped environment set.
ICML_2024_oral_84,6,H:f_{k}\times J(\pi^{\star}_{k};E^{test})\to f_{k+1},,"f_{k+1}=H(\pi_k^\star,E^{test})",The reflection process \(\mathcal{H}\) updates the shaping function \(f\) for the next iteration based on the current optimal behavior \(\pi^*_k\) and the test environment \(\mathcal{E}^{\text{test}}\).
ICML_2024_oral_84,7,"f_{k+1}=H(f_{k},J(\pi^{\star}_{k};E^{test})) || where\\\pi^{\star}_{k}=\underset{\pi}{argmax}\J(\pi;E^{shaped}_{k}) || E^{shaped}_{k}=f_{k}(E^{ref}),\f_{0}=I_{identity}",,\max_{f} J(\pi^{\star}_f;E^{test}),The objective of the iterative optimization process is to find the environment shaping function \( f \) that maximizes the performance of the trained behavior \( \pi^{\star}_f \) on the test environment \( \mathcal{E}^{\text{test}} \).
ICML_2024_oral_84,8,"\max_{f\inF} J(\pi^{\star};E^{test}) || s.t.\\\\pi^{\star}\in\arg\max_{\pi}J(\pi;E^{shaped }),\\E^{shaped}=f(E^{ref})",,\max_{f\inF} J(\pi^{\star};E^{test}),The bi-level optimization problem for the shaping function \(f\) to maximize test performance of the policy \(\pi^\star\) trained on the shaped environment.
ICML_2024_oral_93,1,c(\pi)=\|x_{\pi_{n}}-x_{\pi_{1}}\|_{2}+\sum_{i=1}^{n-1}\| x_{\pi_{i}}-x_{\pi_{i+1}}\|_{2},where \(\|\cdot\|_{2}\) denotes the \(\ell_{2}\) norm,"c(\pi)=\sum_{t=1}^{n}\|x_{\pi_t}-x_{\pi_{t+1}}\|_2,\quadwith\quad\pi_{n+1}=\pi_1",The total Euclidean length of the tour defined by permutation $\mathbf{\pi}$.
