paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
naacl_2024_short_9,2,"L_{c}(q_{s},q_{t})=-\log(\frac{e^{q_{s}\cdot q_{t}}}{\sum_{j=1}^{N}e^{q_ {s}\cdot q_{j}}})",,"L_{c}(q_{s},q_{t},q_{j})=-\log(\frac{e^{q_{s}\cdot q_{t}}}{\sum_{j=1}^{N}e^{q_{s}\cdot q_{j}}})","The contrastive loss aligns English queries with their code-mixed counterparts within a batch, facilitating language representation alignment without compromising relevance matching."
naacl_2024_short_9,3,L=L_{ir}+wL_{c},where \(w\) is a hyperparameter for weighting the contrastive loss,"L=L_{ir}(q, p_i)+\lambda L_{c}(q_s, q_t)","The overall training objective combines the information retrieval loss $L_{ir}$ and the contrastive loss $L_{c}$, weighted by a factor $\lambda$."
neurips_2024_oral_10,1,"q(x_{1:T}|x_{0})\coloneqq\prod_{t=1}^{T}q(x_{t}|x_{t-1}) || q(x_{t}|x_{t-1})\coloneqqN(x_{t};\sqrt{1-\beta_{t}}x _{t-1},\beta_{t}I)",,"x_t=\sqrt{\bar{\alpha}_t}\, x_0+\sqrt{1-\bar{\alpha}_t}\,\epsilon_t","Equation modeling the forward diffusion process where noisy features $ x_t $ at step $ t $ are generated from clean features $ x_0 $ and Gaussian noise $ \epsilon_t $, parameterized by the cumulative noise schedule $ \bar{\alpha}_t $."
neurips_2024_oral_10,2,"p_{\theta}(x_{0:T})\coloneqq p(x_{T})\prod_{t=1}^{T}p_{\theta}(x_{t-1}|x_{t}) || p_{\theta}(x_{t-1}|x_{t})\coloneqqN(x_{t-1};\mu_{\theta}(x_{t },t),\Sigma_{\theta}(x_{t},t))",,p_{\theta}(x_{0:T})\coloneqq p_{\theta}(x_{T})\prod_{t=1}^{T}p_{\theta}(x_{t-1}|x_{t}),"The joint distribution over the denoising process, starting from the noisy features at time T and iteratively reconstructing the clean features through T steps."
neurips_2024_oral_10,3,"X_{t-1}=\frac{1}{\sqrt{a_{t}}}(X_{t}-\frac{1-a_{t}}{\sqrt{1-\tilde{a_{t}}}}D_{\theta}(X_{t},t))+\sigma_{t}z","where \(a_{t}=1-\beta_{t}\), \(D_{\theta}\) are the parameters of the prediction noise network",W_{merged}=W_{embed}+W_{denoise},The merged weight matrix combines the pre-trained embedding layer weights and denoising layer weights into a single branch for efficient inference.
neurips_2024_oral_10,4,Y&=WX+b\\\frac{1}{\sqrt{a_{t}}}X_{t}-X_{t-1}&=\frac{1-a_{t}}{\sqrt{a_{t}}\sqrt{1-\tilde{a_{t}}}}D_{\theta}X_{t}-\sigma_{t}z\\\frac{1}{\sqrt{a_{t}}}Y_{t}-Y_{t-1}&=\frac{1-a_{t} }{\sqrt{a_{t}}\sqrt{1-\tilde{a_{t}}}}D_{\theta}Y_{t}-\sigma_{t}z,,W_{merged}=W_{embed}+W_{denoise}\cdotA,Merges the embedding and denoising layer weights into a single branch using a linear combination with matrix A
neurips_2024_oral_10,5,"Y_{t-1}=[W-C_{1}(t)WW_{D}]X_{t}+WC_{2}(t)C_{3}+b\\C_{1}(t)=\frac{1-a_{t}}{\sqrt{a_{t}}\sqrt{1-\tilde{a_{t}}}}\qquad C _{2}(t)=\frac{1-a_{t-1}^{-}}{1-\tilde{a_{t}}}\beta_{t}\qquad C_{3}=Z\sim N(0,I)","where \(W_{D}\) denotes the parameters of \(D_{\theta}(X_{t},t)\), \(X_{t}\) denotes the input of this linear layer, \(Y_{t}\) denotes the output of this linear layer, and \(Y_{t-1}\) denotes the result after denoising in one step of \(Y_{t}\)",Y_{t-1}=\frac{1}{\sqrt{a_t}} Y_t-\frac{1-a_t}{\sqrt{a_t}\sqrt{1-\tilde{a}_t}} D_\theta Y_t+\sigma_t z,"This equation represents the transformed denoising step expressed in terms of the fused parameters, enabling efficient inference without additional computational overhead."
neurips_2024_oral_10,6,\frac{1}{\sqrt{a_{t}}}Y_{t}-Y_{t-1}=C_{1}(t)D_{\theta}Y_{t}-\sigma_{t}z || \frac{1}{\sqrt{a_{t-1}}}Y_{t-1}-Y_{t-2}=C_{1}(t-1)D_{\theta}Y_{t-1}-\sigma_{t-1}z,,"Y_{t-2} &=[W-C_{1}(t-1)WW_{D}']X_{t-1}+WC_{2}(t-1)C_{3}'+b\\&=[W-C_{1}(t-1)WW_{D}']\left(\frac{1}{\sqrt{a_{t}}}(X_{t}-\frac{1-a_{t}}{\sqrt{1-\tilde{a}_{t}}}D_{\theta}(X_{t}, t))+\sigma_{t}z\right)+WC_{2}(t-1)C_{3}'+b","Extension of the one-step denoising equation to two-step denoising, where $W_{D}'$ represents updated denoising layer parameters and $Y_{t-2}$ is the result after two denoising steps."
neurips_2024_oral_10,7,Y_{t-2}=W^{\prime\prime}X_{t}+C^{\prime\prime}\\W^{\prime\prime}=\frac{1}{\sqrt{a_{t}-1}}\{\frac{W}{\sqrt{a_{t} }}-[C_{1}(t)+C_{1}(t-1)]WW_{D}+\sqrt{a_{t}}C_{1}(t-1)C_{1}(t)WW_{D}W_{D}\}\\C^{\prime\prime}=\frac{1}{\sqrt{a_{t}-1}}[WC_{2}(t)+\sqrt{a_{t}}WC_{ 2}(t-1)-\sqrt{a_{t}}C_{1}(t-1)C_{2}(t)WW_{D}]Z+b,,Y_{t-2}=\left[W-C_1(t) W W_D-C_1(t-1)\frac{1}{\sqrt{a_t}} W W_D\right] X_t+\left[ b-C_1(t) W W_D b-C_1(t-1)\frac{1-a_t}{\sqrt{a_t}\sqrt{1-\tilde{a}_t}} W W_D b\right],"This equation represents the result of two-step denoising by eliminating the intermediate variable $Y_{t-1}$ and substituting $Y_t$ in terms of the input $X_t$, enabling deeper denoising while maintaining parameter efficiency."
neurips_2024_oral_10,8,"Loss_{p}=\sum_{i=1}^{N}|\epsilon_{i}-D_{\theta_{i}}(X_{t_{i}},t_{i})|","where \(\epsilon\) denotes the sampled noise, \(N\) denotes the number of denoising layers, \(X_{t}\) denotes the noise sample, \(t\) denotes the diffusion step, and \(D_{\theta}(X_{t},t)\) denotes the noise predicted by the denoising layer","L_{p} &=E_{t,x_{0},\epsilon}\left[\left\|\epsilon-D_{\theta}(x_{t}, t)\right\|^{2}\right]\\where x_{t} &=\sqrt{\tilde{a}_{t}}x_{0}+\sqrt{1-\tilde{a}_{t}}\epsilon,\quad\epsilon\simN(0,I)","Loss function for the denoising network $D_{\theta}$, where $\mathcal{L}_{p}$ minimizes the mean squared error between the predicted noise $\epsilon$ and the ground truth noise, enabling the model to learn the reverse diffusion process effectively."
neurips_2024_oral_10,9,Loss=(1-\lambda)Loss_{l}+\lambda Loss_{p},,Loss=Loss_{p}+\lambda\cdot Loss_{l},Combination of unsupervised denoising loss and supervised task-specific loss with trade-off parameter $\lambda$
neurips_2024_oral_11,1,"sim(f,g)=\int_{x\in D(f)}\frac{\mathds{1}[f(x)=g(x)]}{|D(f)|}\\\approx\sum_{x\in X|X\sim D(f)}\frac{\mathds{1}[f(x)=g(x)]}{|X|}",,"sim(f, g)=\frac{1}{|D(f)|}\sum_{x\in D(f)}1\left[f(x)=g(x)\right]","Functionality similarity between $f$ and $g$ is defined as the average agreement of their outputs over all inputs in the shared domain $D(f)$, where $\mathbb{1}[\cdot]$ denotes the indicator function."
neurips_2024_oral_12,1,"P(X_{1},\ldots,X_{d})=\prod_{i=1}^{d}P(X_{i}\midPA_{i})",,"P(X_1,\ldots, X_d)=\prod_{j=1}^{d} P(X_j\midPA_j)","The joint distribution over observable variables satisfies the Markov factorization property with respect to the graph $\mathcal{G}$, decomposing into a product of conditional distributions of each variable given its parents in the graph."
neurips_2024_oral_12,2,"P(X_{1},\ldots,X_{d}|do(X=x))=\prod_{i:X_{i}\not\inX }P(X_{i}|PA_{i})\big{|}_{X=x}","where \(|_{\mathbf{X}=\mathbf{x}}\) enforces \(X_{1},\ldots,X_{d}\) to be consistent with realizations of \(\mathbf{X}\) else Eq","P(Y|do(X))=\sum_{Z} P(Y|X,Z) P(Z)","where $\mathbf{Z}$ is a set of variables satisfying the back-door criterion relative to $(\mathbf{X}, \mathbf{Y})$ in the graph $\mathcal{G}$."
neurips_2024_oral_12,3,"P(X_{\sigma(1)},\ldots,X_{\sigma(N)})=P(X_{1},\ldots,X_{N})",,"P(X_{1}, X_{2},\ldots, X_{N})=P(X_{\sigma(1)}, X_{\sigma(2)},\ldots, X_{\sigma(N)}))","This equation defines exchangeability, where the joint distribution of a sequence remains unchanged under any finite permutation of its elements."
neurips_2024_oral_12,4,"P(X_{::[N]}=x_{:,[N]})=\int\int\prod_{n=1}^{N}\prod_{i=1}^{ d}p(x_{i;n}\mida_{i;n}^{G},\theta_{i})d\nu_{1}(\theta_{1})\ldots d\nu_{d}(\theta_{d})",,P(X_{::\infty})=\int\prod_{n=1}^{\infty} P(X_{:n}\mid\theta) dP(\theta),"where $\boldsymbol{\theta}$ represents the latent parameter governing the conditional distribution of each variable given its parents in the DAG $\mathcal{G}$, and $P(\boldsymbol{\theta})$ is the prior distribution over these parameters."
neurips_2024_oral_12,5,"P(Y=y|do(X=x))=p(y|x,\psi_{0})=P(Y=y|x),\psi_{0}\inR",,"P(X_{i;n}|a_{i;n}^{G},\theta_{i})=\delta(X_{i;n}=x_{i;n})\quadif X_{i;n}\inX",where δ denotes the Dirac delta function enforcing deterministic assignment when variable Xᵢₙ is intervened.
neurips_2024_oral_12,6,"P(Y=y|do(X=x))=\int p(y|x,\psi)p(\psi)d\psi=P(Y=y|x)",,"P(Y=y|do(X=x))=\int p(y|x,\psi)p(x|\theta)\delta(x) d\psi d\theta","Equation 6 defines the causal effect in an ICM generative process, where the do-operator assigns a δ-distribution to the intervened variable X=x, and the causal effect integrates over the conditional distributions of Y given X and the fixed parameters."
neurips_2024_oral_12,7,"\textbf{i.i.d. generative process}:P(X_{1},Y_{1},\ldots,X_{N},Y_{N})\stackrel{{ ind}}{{=}}\prod_{n=1}^{N}P(X_{n},Y_{n})\stackrel{{ idc}}{{=}}[P(X,Y)]^{N}",,"P(Y=y|do(X=x))=\int p(y|x,\psi)p(\psi)d\psi=P(Y=y|x)","The causal effect in an ICM generative process integrates over both the conditional distribution and the distribution of the causal de Finetti parameter, generalizing the i.i.d. case."
neurips_2024_oral_12,8,"\textbf{ICM gen. process}:P(x_{1},y_{1},\ldots,x_{N},y_{N})=\int\int\prod_{n=1} ^{N}p(y_{n}|x_{n},\psi)p(x_{n}|\theta)d\mu(\theta)d\nu(\psi)",,"\textbf{ICM generative process}: P(X_{1},Y_{1},\ldots,X_{N},Y_{N})=\int\int\prod_{n=1}^{N}p(X_{n}|\theta)p(Y_{n}|X_{n},\psi)d\nu(\theta)d\nu(\psi)","Equation 8 illustrates that in an ICM generative process, the joint distribution of the sequence cannot be fully characterized by a single i.i.d. distribution, as it involves integration over causal de Finetti parameters $\theta$ and $\psi$, reflecting the exchangeable but non-i.i.d. nature of the data."
neurips_2024_oral_12,9,"P(X_{J;n}\mid do(X_{I;n}=x))=P(X_{J;m}\mid do (X_{I;m}=x)),\forall n\neq m",,"P(X_{J;n}|do(X_{I;n}=x_{I;n}))=P(X_{J;m}|do(X_{I;m}=x_{I;m})),\quad\forall n\neq m","Corollary 1 establishes that in an ICM generative process, identical interventions applied at different positions yield the same post-interventional distribution, generalizing the i.i.d. invariance property to exchangeable data."
neurips_2024_oral_12,10,"P(x_{1},y_{1},x_{2},y_{2}|do(X_{1}=\hat{x}))=P(y_{1}|\hat{x})P(y_{2}|x_{2})P(x _{2})1_{x_{1}=\hat{x}}",,"P(Y_{1},X_{2},Y_{2}|do(X_{1}=\hat{x}))=P(Y_{1}|X_{1}=\hat{x})P(X_{2})P(Y_{2}|X_{2})",Truncated factorization applied to post-interventional distribution in an ICM generative process with respect to $\mathcal{G}:=X \to Y$ under hard intervention $\text{do}(X_{1}=\hat{x})$.
neurips_2024_oral_12,11,"P(x_{1},y_{1},x_{2},y_{2}|do(X_{1}=\hat{x}))=\int p(y_{1}|\hat{x},\psi)p(y_{2 }|x_{2},\psi)p(\psi)d\psi p(x_{2})1_{x_{1}=\hat{x}}",,"P(x_{1},y_{1},x_{2},y_{2}|do(X_{1}=\hat{x}))=P(y_{1}|\hat{x})P(x_{2})P(y_{2}|x_{2})1_{x_{1}=\hat{x}}\int p(\theta|x_{2})d\theta",Post-interventional distribution in ICM generative processes accounting for dependence between tuples through shared causal de Finetti parameters.
neurips_2024_oral_12,12,"p(x_{:,1},\ldots,x_{:,N}|do(X=\hat{x}))=\prod_{i\in I_{X}}p(x_{i;[-N_{i}]}|pa_{i;[-N_{i}]}^{G})\prod_{i\not\in I_{ X}}p(x_{i;[N]}|pa_{i;[N]}^{G})\big{|}_{X=\hat{x}}",,"p(x\mid do(X=\hat{x}))=\prod_{i: X_i\notinX}\int p(x_i\midpa_i,\theta_i) p(\theta_i) d\theta_i\Big|_{X=\hat{x}}",The truncated factorization for ICM generative processes integrates out the causal de Finetti parameters for non-intervened variables and enforces consistency with the intervention values.
neurips_2024_oral_12,13,"P(X_{\negI;n}|do(X_{I;n}=\hat{x} ),X_{\negS})=\prod_{i\not\inI}P(X_{i;n}|X_{i;S},PA_{i;S\cup\{n\}})|_{ X_{I;n}=\hat{x}}",,"P(X_{[\negI];n}\mid do(X_{I;n}=x),X_{:;S})=P(X_{[\negI];n}\mid do(X_{I;n}=x),X_{:;S})","Lemma 1 establishes that in ICM generative processes, the post-interventional distribution of non-intervened variables at a given position, conditioned on observations at other positions, remains invariant under interventions on variables at that position."
neurips_2024_oral_12,14,"\int\int\prod_{n}p(y_{n}\mid x_{n},\psi)p(x_{n}\mid\theta)p(\theta)p(\psi)d\theta d\psi","where \(p(\theta),p(\psi)\) are Beta distributions and \(p(y_{n}\mid x_{n},\psi),p(x_{n}\mid\theta)\) are Bernoulli distributions","P(x_{1},y_{1},\ldots,x_{N},y_{N})=\int_{0}^{1}\int_{0}^{1}\prod_{n=1}^{N}p(y_{n}|x_{n},\psi)p(x_{n}|\theta)d\theta d\psi","The joint distribution of the observed sequence in the causal Polya urn model is expressed using the bivariate form of the causal de Finetti theorem, where each variable pair $(x_n, y_n)$ is conditionally independent given the causal de Finetti parameters $\theta$ and $\psi$, and the product structure reflects the ICM generative process with $X \to Y$."
neurips_2024_oral_13,1,"X_{q}=clamp(\,\lfloor\frac{X}{\Delta}\rceil\!+\!z,0,2^{b}-1),where \Delta=\frac{\max(X)-\min(X)}{2^{b}-1},z=-\lfloor\frac{\min(X)}{\Delta}\rfloor",,"X_q=clamp\left(\left\lfloor\frac{X}{s}\right\rceil+z,\, 0,\, 2^b-1\right)","Equation 1 defines the $b$-bit uniform quantization operator with scale $s$, zero-point $z$, and clamping to the integer range $[0, 2^b - 1]$."
neurips_2024_oral_13,2,"R^{1}=E_{d^{(1)}}\hat{R}QE_{d^{(1)}},\qquadQ=1&Q\\O&Q^{\prime}\!",,"\hat{R}=I-2vv^{\top}, where v=\frac{e_{d^{(1)}}-sign(X_{d^{(1)}})\|X_{d^{(1)}}\|_2}{\|e_{d^{(1)}}-sign(X_{d^{(1)}})\|X_{d^{(1)}}\|_2\|_2}","where $\mathbf{e}_{d^{(1)}}$ is the standard basis vector with 1 at the $d^{(1)}$-th position and 0 elsewhere, and $\mathbf{v}$ is the normalized reflection vector used to construct the Householder transformation matrix $\hat{\mathbf{R}}$."
neurips_2024_oral_13,3,"\hat{R}= BlockDiag(\hat{R}_{b_{1}},...,\hat{R}_{b_{K}})","where \(\hat{\mathbf{R}}_{b_{i}}\in\mathbb{R}^{2^{n}\times 2^{n}}\) denotes a square matrix of the \(i\)-th block, which is constructed following the three steps mentioned above","\hat{R}=BlockDiag(R_{1},R_{2},\ldots,R_{B})\inR^{C_{in}\times C_{in}}","where the rotation matrix is approximated as a block-diagonal matrix composed of smaller rotation blocks $\mathbf{R}_{b}\in\mathbb{R}^{\frac{C_{in}}{B}\times\frac{C_{in}}{B}}$, enabling efficient computation and memory usage."
neurips_2024_oral_13,4,"Var([M_{b_{1}},M_{b_{2}},...,M_{b_{K}}])",,Var_{block}=\frac{1}{K}\sum_{i=1}^{K} (M_{b_i}-\bar{M})^2,"where $\bar{M}$ denotes the global mean of all block means $M_{b_i}$, and $\text{Var}_{\text{block}}$ quantifies the variance in outlier magnitudes across different blocks."
neurips_2024_oral_13,5,Y=X\cdotW=[(X\cdot\underbrace{A^ {-1}}_{G})\hat{R}_{(1)}\cdotP\cdot\hat{R }_{(2)}]\cdot[\underbrace{\hat{R}_{(2)}^{\top}\cdotP^{\top}\cdot\hat{R}_{(1)}^{\top}(A}_{G^{-1}}\cdotW)],"where the notation \(\mathbf{P}\) denotes the orthogonal permutation matrix learned via the zigzag manner, the \(\hat{\mathbf{R}}_{(1)}\) and \(\hat{\mathbf{R}}_{(2)}\) represent the first and second block-diagonal rotation matrix, respectively",Y=X\cdotW=(X\hat{R}P\hat{R}')\cdot (\hat{R}'^{\top}P^{\top}\hat{R}^{\top}W),"This equation represents the reformulation of the linear layer in the transformer using the DuQuant method, which combines rotation and permutation transformations to mitigate both Normal and Massive Outliers."
neurips_2024_oral_13,6,\max_{1\leq j\leq 2^{n}}\O_{j}(X_{b_{i}}\hat{R}_{b_{i}})\leq\max_{1\leq j\leq 2^{n}}\O_{j}(X_{b_{i}}),,\max_{j}O_{j}(X_{b_{i}}\hat{R}_{b_{i}})\leq\min_{R\inO(2^{n})}\max_{j}O_{j}(X_{b_{i}}R),Rotation transformation reduces the maximum outlier magnitude within each block by constructing an approximated optimal orthogonal matrix.
neurips_2024_oral_13,7,"M_{b_{i}}\leq O^{(1)}+\frac{(2^{n}K-1)(2^{n-1}-1)}{2^{n}}\delta,\qquad i=1,2, 3,...,K",,M_{b_{i}}\leq\frac{1}{2^{n}}\sum_{k=0}^{2^{n}-1}O^{(K+k)}+\delta,"This equation provides a theoretical upper bound on the mean outlier magnitude within each block after applying the zigzag permutation, showing that the permutation ensures a balanced distribution of outliers across blocks."
neurips_2024_oral_15,1,"\forall x\inX\colonP[c_{x }=1]=\frac{1}{1+\exp(-2ax^{\top}\theta^{*})},\\E[c_{x}]=\tanh(ax^{\top}\theta^{*})\\V[c_{x}]=1-\tanh^{2}(ax^{\top}\theta^{*}),\\E[t_{x}]=\frac{a}{x^{\top}\theta^{*}}\tanh(ax^ {\top}\theta^{*})&if x^{\top}\theta^{*}\neq 0\\a^{2}&if x^{\top}\theta^{*}=0",,"P(c_x=1) &=\frac{1}{1+\exp(-2 a x^\top\theta^*)},\\E[c_x] &=\tanh(a x^\top\theta^*),\\Var(c_x) &=1-\tanh^2(a x^\top\theta^*),\\E[t_x] &=\frac{a}{x^\top\theta^*}\tanh(a x^\top\theta^*)","Choice probability, expected choice, choice variance, and expected decision time under the difference-based EZ-Diffusion Model (dEZDM) with linear utility structure."
neurips_2024_oral_15,2,\forall x\inX\colon x^{\top}\frac{\theta^{*}}{a}=\frac{E [c_{x}]}{E[t_{x}]},,"\forall x\inX\colonE[c_{x}]=\tanh(ax^{\top}\theta^{*}),\quadE[t_{x}]=\frac{a}{x^{\top}\theta^{*}}\tanh(ax^{\top}\theta^{*})\if x^{\top}\theta^{*}\neq 0","The expected choice and expected decision time as functions of the utility difference and the decision barrier, forming the basis for the choice-decision-time estimator."
neurips_2024_oral_15,3,"\widehat{\theta}_{CH,DT}\coloneqq(\sum_{x\inX_{ sample}}n_{x}\;xx^{\top})^{-1}\sum_{x\inX_{sample}}n_{x}\;x\;\frac{\sum_{i=1}^{n_{x}}c_{x,s_{x,i}}}{\sum_{i=1}^{n_{x}}t_{x,s_{x,i}}}",,"\widehat{\theta}_{CH,DT}\coloneqq\left(\sum_{x\inX_{sample}}\frac{n_{x}}{\widehat{E}[t_{x}]^{2}}xx^{\top}\right)^{-1}\sum_{x\inX_{sample}}\frac{n_{x}\widehat{E}[c_{x}]}{\widehat{E}[t_{x}]^{2}}x","Choice-decision-time estimator for $\theta^{*}/a$ derived from the linear relationship between expected choice, expected decision time, and the utility difference, using weighted ordinary least squares regression over sampled queries."
neurips_2024_oral_15,4,"\widehat{\theta}_{CH}\coloneqq\operatorname*{arg\,max}_{\theta\inR^{d}}\sum_{x\inX_{sample}}\sum_{i=1}^{n_{x}}\log\mu(c_{x,s_{x,i}}\,x^{\top}\theta)",where \(\mu(y)\coloneqq 1/[1+\exp(-y)]\) is the standard logistic function,"\widehat{\theta}_{CH}\coloneqq\arg\max_{\theta\inR^{d}}\sum_{x\inX_{sample}}\sum_{i=1}^{n_{x}}\log\left(\frac{\exp(c_{x,s_{x,i}}x^{\top}\theta)}{1+\exp(x^{\top}\theta)}\right)","The choice-only estimator formulates preference estimation as a logistic regression problem by maximizing the log-likelihood of observed choices, where the parameter $2a\theta^{*}$ is estimated without incorporating decision time information."
neurips_2024_oral_15,5,"\sqrt{n}\;y^{\top}(\widehat{\theta}_{CHD,n}-\theta^{*}/a)\overset{D}{\longrightarrow}N(0,\zeta^{2}/a^{2})",,"\sqrt{n}(\widehat{\theta}_{CH,DT}-\theta^{*}/a)\xrightarrow{d}N(0,\Sigma_{CH,DT}),\quad\Sigma_{CH,DT}\coloneqq\left(\sum_{x\inX_{sample}}\frac{xx^{\top}}{E[t_{x}]}\right)^{-1}\left(\sum_{x\inX_{sample}}\frac{xx^{\top}V[c_{x}]}{E[t_{x}]^{2}}\right)\left(\sum_{x\inX_{sample}}\frac{xx^{\top}}{E[t_{x}]}\right)^{-1}",The asymptotic covariance matrix of the choice-decision-time estimator depends on the query design and the variance of choices scaled by the expected decision times.
neurips_2024_oral_15,6,\zeta^{2}\leq\|y\|_{(\sum_{x\inX_{sample}} [\min_{x^{\prime}\inX_{sample}}E[t_{x^{\prime}}]]\cdot xx^{\top})^{-1}}^{-1},,\zeta^{2}\leq\frac{y^{\top}\left(\sum_{x\inX_{sample}}xx^{\top}\right)^{-1}y}{a^{2}},The asymptotic variance of the choice-decision-time estimator is bounded above by a term that depends on the design matrix of sampled queries and the decision barrier $a$.
neurips_2024_oral_15,7,"\sqrt{n}y^{\top}(\widehat{\theta}_{CH,n}-2a\theta^{*})\overset{D}{\longrightarrow}N(0,4a^{2}\|y\|_{(\sum_{x\inX_{sample}}[a^{2}\,V[c_{x}] ]\cdot xx^{\top})^{-1}}^{-1})",,"\sqrt{n}\;y^{\top}(\widehat{\theta}_{CH,n}-2a\theta^{*})\overset{D}{\longrightarrow}N(0,\sigma^{2})","Asymptotic normality of the choice-only estimator $\widehat{\theta}_{\text{CH}}$, where $\sigma^{2}$ is the asymptotic variance dependent on the Fisher information from logistic regression."
neurips_2024_oral_15,8,"\widehat{u}_{x,CH,DT}\coloneqq\frac{\sum_{i=1}^{n_{x}}c_{x,s_{x,i}}}{\sum_{i=1}^{n_{x}}t_{x,s_{x,i}}}",,"\widehat{u}_{CH,DT,x,n_{x}}\coloneqq x^{\top}\widehat{\theta}_{CH,DT,n_{x}}",Estimate of the utility difference $u_{x}/a$ for a single query $x$ using the choice-decision-time estimator.
neurips_2024_oral_15,9,"\widehat{u}_{x,CH}\coloneqq\mu^{-1}(\frac{1}{n_{x}}\sum_{i=1}^{n _{x}}\frac{c_{x,s_{x,i}}+1}{2})","where \((c_{x,s_{x,i}}+1)/2\) is the binary choice coded as 0 or 1, and \(\mu^{-1}(p)\coloneqq\log\left(p/(1-p)\right)\) is the logit function (inverse of \(\mu\) introduced in eq","\widehat{u}_{x,CH}\coloneqq\frac{1}{n_{x}}\sum_{i=1}^{n_{x}}c_{x,s_{x,i}}x^{\top}\widehat{\theta}_{CH}","Estimate of the utility difference $u_{x}$ using the choice-only estimator, which relies solely on human choices to approximate $2au_{x}$."
neurips_2024_oral_15,10,"P(|\widehat{u}_{x,CH,DT}-\frac{u_{x}}{a}|>\epsilon)\leq 4\exp(-[m_{CH,DT}^{non-axym}(x^{\top}\theta^{*})]^{2}\,n_{x}\,[\epsilon\cdot a]^{2} )",,"P\left[\left|\widehat{u}_{x,CH,DT}-\frac{u_{x}}{a}\right|\geq\epsilon\right]\leq 2\exp\left(-\frac{n_{x}a^{2}\epsilon^{2}}{8E[t_{x}]}\right)+2\exp\left(-\frac{n_{x}\epsilon^{2}E[t_{x}]}{8a^{2}}\right)","Non-asymptotic concentration bound for the choice-decision-time estimator of the utility difference, showing exponential decay of error probability with sample size and dependence on expected decision time and utility difference."
neurips_2024_oral_15,11,"P(|\widehat{u}_{x,CH}-2au_{x}|>\epsilon)\leq 6\exp(-[m_{CH}^{non-asym}(x^{\top}\theta^{*} )]^{2}\,n_{x}\,[\epsilon/(2a)]^{2})",,"P(|\widehat{u}_{x,CH}-2au_{x}|>\epsilon)\leq 6\exp\left(-n_{x}\cdot\frac{\epsilon^{2}}{9}\cdot\dot{\mu}(2au_{x})\right)",where $\dot{\mu}(y)\coloneqq\mu(y)(1-\mu(y))$ is the derivative of the logistic function $\mu(y)$.
